Age,Height,Matches,Minutes/Match,Goals/Match,Assists/Match,Yellow Cards/Match,Red Cards/Match,Shots/Match,Pass Success Rate,Aerials Won,class
26,181,78.0,60.6538461538462,0.0128205128205128,0.0,0.294871794871795,0.0,0.8,76.6,1.4,Midfielder
24,179,32.0,29.96875,0.09375,0.0625,0.0,0.0,0.7,77.8,0.4,Midfielder
25,178,93.0,67.5698924731183,0.010752688172043,0.0,0.161290322580645,0.0,0.6,81.0,0.7,Midfielder
25,169,53.0,51.2641509433962,0.113207547169811,0.264150943396226,0.150943396226415,0.0,1.3,74.0,0.2,Midfielder
19,182,2.0,4.5,0.0,0.0,0.0,0.0,1.5,80.0,0.0,Midfielder
24,175,137.0,35.6058394160584,0.131386861313869,0.0875912408759124,0.0437956204379562,0.0,1.0,88.1,0.1,Midfielder
27,182,195.0,68.1076923076923,0.102564102564103,0.0769230769230769,0.133333333333333,0.0102564102564102,1.0,74.7,0.8,Midfielder
30,175,189.0,72.1746031746032,0.0476190476190476,0.0317460317460317,0.111111111111111,0.0,0.8,75.0,0.7,Midfielder
20,166,12.0,26.6666666666667,0.0,0.0,0.0,0.0,0.2,79.7,0.4,Midfielder
24,177,11.0,60.7272727272727,0.0,0.0,0.181818181818182,0.0,0.3,87.4,0.4,Midfielder
29,176,336.0,63.9107142857143,0.148809523809524,0.133928571428571,0.172619047619048,0.0208333333333333,1.2,80.7,0.6,Midfielder
26,183,55.0,64.0727272727273,0.181818181818182,0.145454545454545,0.0909090909090909,0.0,1.5,81.7,0.5,Midfielder
23,173,70.0,52.5428571428571,0.128571428571429,0.114285714285714,0.0857142857142857,0.0,1.2,80.6,0.2,Midfielder
23,183,47.0,28.1914893617021,0.0638297872340425,0.0212765957446808,0.0851063829787234,0.0,0.6,67.4,0.2,Midfielder
25,184,77.0,58.4025974025974,0.181818181818182,0.0779220779220779,0.0389610389610389,0.0,1.5,83.6,0.3,Midfielder
19,183,10.0,35.6,0.1,0.0,0.1,0.0,0.9,91.9,0.3,Midfielder
19,176,69.0,40.6231884057971,0.231884057971015,0.144927536231884,0.0869565217391304,0.0,1.5,88.1,0.3,Midfielder
27,183,224.0,69.9642857142857,0.0580357142857142,0.0625,0.191964285714286,0.0133928571428571,1.2,83.3,1.1,Midfielder
23,177,77.0,70.8311688311688,0.0649350649350649,0.0649350649350649,0.116883116883117,0.0,1.2,76.2,0.8,Midfielder
26,185,163.0,69.0122699386503,0.122699386503067,0.0736196319018405,0.171779141104294,0.0,1.4,79.8,1.0,Midfielder
22,177,78.0,69.5641025641026,0.0769230769230769,0.0897435897435897,0.128205128205128,0.0,0.8,81.7,0.5,Midfielder
19,182,1.0,9.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Midfielder
33,183,376.0,70.4281914893617,0.0239361702127659,0.0132978723404255,0.24468085106383,0.0026595744680851,0.6,84.7,1.5,Midfielder
21,173,43.0,26.3255813953488,0.0930232558139534,0.0697674418604651,0.0465116279069767,0.0,0.4,85.5,0.0,Midfielder
20,184,8.0,30.25,0.0,0.0,0.25,0.0,0.6,90.1,0.0,Midfielder
24,178,18.0,34.4444444444444,0.0,0.111111111111111,0.0,0.0,0.9,76.6,0.1,Midfielder
21,177,53.0,62.1320754716981,0.0377358490566037,0.0188679245283018,0.30188679245283,0.0,0.4,89.7,0.3,Midfielder
21,176,57.0,54.8947368421053,0.0175438596491228,0.0350877192982456,0.157894736842105,0.0175438596491228,0.5,87.9,0.3,Midfielder
21,180,15.0,54.0666666666667,0.0,0.133333333333333,0.2,0.0,0.1,91.5,0.0,Midfielder
28,171,306.0,56.9509803921569,0.0915032679738562,0.147058823529412,0.0718954248366013,0.0,1.0,83.9,0.3,Midfielder
24,175,113.0,62.3097345132743,0.15929203539823,0.185840707964602,0.0530973451327433,0.0,0.9,82.4,0.3,Midfielder
33,174,232.0,56.5043103448276,0.0129310344827586,0.0387931034482758,0.125,0.0043103448275862,0.6,86.5,0.7,Midfielder
30,175,123.0,78.390243902439,0.040650406504065,0.08130081300813,0.130081300813008,0.008130081300813,0.6,83.0,0.9,Midfielder
26,180,99.0,70.8383838383838,0.101010101010101,0.0505050505050505,0.101010101010101,0.0,0.9,86.8,0.9,Midfielder
26,190,201.0,72.4825870646766,0.0845771144278607,0.0248756218905472,0.154228855721393,0.0099502487562189,1.1,79.1,2.0,Midfielder
28,172,25.0,53.04,0.04,0.12,0.08,0.04,1.3,68.9,0.1,Midfielder
34,186,351.0,66.4786324786325,0.105413105413105,0.133903133903134,0.0797720797720797,0.0,1.4,76.0,0.8,Midfielder
29,180,103.0,72.7184466019418,0.087378640776699,0.16504854368932,0.271844660194175,0.0194174757281553,1.5,77.4,0.8,Midfielder
25,180,114.0,46.0526315789474,0.0614035087719298,0.0701754385964912,0.087719298245614,0.0087719298245614,1.1,85.0,0.2,Midfielder
24,188,134.0,54.0149253731343,0.134328358208955,0.0746268656716417,0.0820895522388059,0.0074626865671641,1.2,80.3,0.6,Midfielder
34,180,240.0,81.9375,0.154166666666667,0.0958333333333333,0.2,0.0166666666666666,1.6,84.3,0.6,Midfielder
29,174,4.0,9.0,0.0,0.25,0.0,0.0,0.3,75.0,0.0,Midfielder
29,177,71.0,76.5492957746479,0.028169014084507,0.0704225352112676,0.197183098591549,0.0,0.6,80.8,0.5,Midfielder
23,175,89.0,51.7977528089888,0.123595505617978,0.0786516853932584,0.157303370786517,0.0,1.1,77.7,0.3,Midfielder
24,183,43.0,36.1162790697674,0.0465116279069767,0.0930232558139534,0.0697674418604651,0.0,0.6,81.5,0.3,Midfielder
26,172,37.0,27.7567567567568,0.027027027027027,0.027027027027027,0.027027027027027,0.0,0.8,77.1,0.3,Midfielder
31,186,49.0,83.3877551020408,0.0204081632653061,0.0,0.163265306122449,0.0,0.6,84.0,2.5,Midfielder
24,188,56.0,70.8571428571429,0.0535714285714285,0.0535714285714285,0.160714285714286,0.0178571428571428,0.7,89.3,1.2,Midfielder
24,180,13.0,49.6923076923077,0.0,0.0769230769230769,0.0769230769230769,0.0,0.8,78.9,0.6,Midfielder
20,187,50.0,65.26,0.1,0.02,0.06,0.0,0.4,86.2,0.4,Midfielder
35,185,142.0,79.8943661971831,0.316901408450704,0.232394366197183,0.0915492957746478,0.0070422535211267,2.7,78.9,1.0,Midfielder
24,187,31.0,30.9354838709677,0.0,0.064516129032258,0.064516129032258,0.032258064516129,0.2,85.7,0.6,Midfielder
25,179,63.0,65.8730158730159,0.142857142857143,0.126984126984127,0.111111111111111,0.0,1.4,73.6,1.3,Midfielder
25,179,171.0,56.6608187134503,0.134502923976608,0.0643274853801169,0.0467836257309941,0.0,1.1,83.5,0.4,Midfielder
31,179,189.0,70.8677248677249,0.0582010582010582,0.158730158730159,0.195767195767196,0.0158730158730158,0.8,84.1,0.9,Midfielder
27,175,7.0,63.4285714285714,0.0,0.0,0.0,0.0,1.0,78.7,0.1,Midfielder
27,173,30.0,49.3,0.166666666666667,0.2,0.1,0.0,1.3,71.9,0.9,Midfielder
21,177,57.0,56.1228070175439,0.105263157894737,0.228070175438596,0.157894736842105,0.0,0.9,78.1,0.2,Midfielder
24,172,173.0,63.3468208092486,0.0809248554913294,0.0693641618497109,0.0635838150289017,0.0,1.2,91.2,0.2,Midfielder
26,182,130.0,58.1846153846154,0.123076923076923,0.1,0.0846153846153846,0.0,1.5,82.0,0.8,Midfielder
21,187,46.0,50.6304347826087,0.0434782608695652,0.0217391304347826,0.0869565217391304,0.0,1.0,80.6,0.4,Midfielder
23,176,96.0,62.1041666666667,0.03125,0.0625,0.208333333333333,0.0,0.9,80.6,0.5,Midfielder
24,190,4.0,10.5,0.0,0.0,0.25,0.0,0.5,100.0,0.0,Midfielder
31,175,222.0,64.1531531531532,0.0990990990990991,0.108108108108108,0.108108108108108,0.009009009009009,1.3,82.3,0.3,Midfielder
22,173,82.0,54.7804878048781,0.25609756097561,0.0853658536585365,0.0975609756097561,0.0,1.5,84.6,0.4,Midfielder
23,185,14.0,24.2857142857143,0.285714285714286,0.142857142857143,0.0714285714285714,0.0,0.6,77.9,0.1,Midfielder
20,195,5.0,16.8,0.0,0.0,0.2,0.0,0.4,70.6,0.6,Midfielder
27,175,291.0,75.1580756013746,0.0137457044673539,0.0618556701030927,0.178694158075601,0.0034364261168384,0.6,80.7,0.6,Midfielder
24,187,42.0,48.8333333333333,0.0476190476190476,0.0714285714285714,0.166666666666667,0.0,0.5,76.1,1.8,Midfielder
23,190,26.0,67.4615384615385,0.0769230769230769,0.0,0.230769230769231,0.0,1.2,75.3,2.6,Midfielder
26,180,45.0,61.3333333333333,0.111111111111111,0.111111111111111,0.111111111111111,0.0,1.1,73.3,0.6,Midfielder
32,173,371.0,66.3423180592992,0.0404312668463611,0.0673854447439353,0.191374663072776,0.0107816711590296,0.6,85.5,0.5,Midfielder
20,185,6.0,26.8333333333333,0.0,0.0,0.0,0.0,0.3,73.7,0.5,Midfielder
30,186,108.0,41.9907407407407,0.037037037037037,0.0185185185185185,0.203703703703704,0.0,0.6,83.4,1.3,Midfielder
24,175,131.0,56.4274809160305,0.137404580152672,0.0916030534351145,0.106870229007634,0.0076335877862595,1.1,79.4,0.4,Midfielder
20,177,13.0,41.3076923076923,0.0769230769230769,0.0769230769230769,0.0,0.0,0.8,76.5,0.2,Midfielder
26,180,98.0,68.6836734693878,0.0714285714285714,0.0918367346938775,0.102040816326531,0.0204081632653061,0.5,86.1,0.7,Midfielder
27,180,174.0,69.9770114942529,0.0747126436781609,0.0517241379310344,0.120689655172414,0.0057471264367816,0.9,81.5,0.6,Midfielder
27,178,126.0,67.4206349206349,0.19047619047619,0.150793650793651,0.0952380952380952,0.0,1.3,80.5,0.6,Midfielder
20,177,19.0,44.421052631579,0.0526315789473684,0.0,0.157894736842105,0.0526315789473684,0.4,81.2,0.5,Midfielder
24,177,50.0,36.36,0.04,0.02,0.0,0.0,0.5,81.2,0.3,Midfielder
30,173,281.0,59.2597864768683,0.181494661921708,0.124555160142349,0.0676156583629893,0.0035587188612099,1.7,81.0,0.1,Midfielder
23,183,23.0,61.0434782608696,0.0,0.0869565217391304,0.173913043478261,0.0,0.1,87.0,0.8,Midfielder
25,181,100.0,60.98,0.17,0.14,0.07,0.02,1.9,82.8,0.1,Midfielder
22,186,2.0,18.0,0.5,0.0,0.0,0.0,1.0,100.0,0.0,Midfielder
21,174,54.0,35.4444444444444,0.12962962962963,0.0555555555555555,0.0555555555555555,0.0185185185185185,1.1,78.2,0.2,Midfielder
25,180,62.0,46.1290322580645,0.032258064516129,0.0,0.17741935483871,0.0161290322580645,0.4,84.8,0.2,Midfielder
28,188,64.0,47.578125,0.046875,0.03125,0.078125,0.0,0.8,71.2,0.9,Midfielder
22,188,102.0,60.7450980392157,0.0784313725490196,0.0784313725490196,0.147058823529412,0.0098039215686274,0.9,86.1,0.3,Midfielder
22,185,38.0,45.8684210526316,0.105263157894737,0.0,0.105263157894737,0.0,1.4,75.8,0.6,Midfielder
26,191,217.0,79.3410138248848,0.064516129032258,0.064516129032258,0.23963133640553,0.0092165898617511,1.0,81.8,1.5,Midfielder
25,184,57.0,57.6666666666667,0.105263157894737,0.0350877192982456,0.280701754385965,0.0,0.7,78.7,1.5,Midfielder
28,191,248.0,56.866935483871,0.0967741935483871,0.0685483870967741,0.0766129032258064,0.0,1.0,86.7,1.1,Midfielder
32,176,609.0,77.7208538587849,0.0738916256157635,0.164203612479475,0.160919540229885,0.0032840722495894,0.8,85.2,0.5,Midfielder
34,184,294.0,62.608843537415,0.0578231292517006,0.0442176870748299,0.19047619047619,0.0,0.6,86.8,1.0,Midfielder
24,186,33.0,43.5151515151515,0.0303030303030303,0.0,0.121212121212121,0.0,0.6,89.3,0.9,Midfielder
24,184,174.0,56.6954022988506,0.137931034482759,0.0632183908045977,0.114942528735632,0.0,1.4,80.6,0.3,Midfielder
32,183,100.0,77.47,0.02,0.02,0.14,0.0,0.6,78.8,1.4,Midfielder
26,176,20.0,42.95,0.0,0.0,0.0,0.0,0.6,78.6,0.5,Midfielder
19,183,1.0,62.0,0.0,0.0,1.0,0.0,1.0,82.4,3.0,Midfielder
22,179,67.0,56.7164179104478,0.0597014925373134,0.0746268656716417,0.0298507462686567,0.0,1.0,77.8,0.3,Midfielder
24,180,58.0,56.0172413793103,0.258620689655172,0.0517241379310344,0.0689655172413793,0.0172413793103448,1.6,74.1,0.3,Midfielder
23,186,72.0,39.2361111111111,0.0972222222222222,0.0555555555555555,0.0972222222222222,0.0,0.9,76.7,0.4,Midfielder
25,184,39.0,45.7692307692308,0.0256410256410256,0.0256410256410256,0.205128205128205,0.0,0.3,83.0,0.5,Midfielder
18,180,3.0,29.0,0.333333333333333,0.333333333333333,0.0,0.0,1.3,90.6,0.0,Midfielder
27,169,9.0,25.4444444444444,0.111111111111111,0.0,0.0,0.0,0.6,84.7,0.2,Midfielder
38,177,343.0,73.7813411078717,0.166180758017493,0.12536443148688,0.102040816326531,0.0029154518950437,1.3,85.4,1.0,Midfielder
31,184,350.0,78.2914285714286,0.131428571428571,0.102857142857143,0.194285714285714,0.0028571428571428,1.2,82.4,1.0,Midfielder
30,186,58.0,57.6206896551724,0.0862068965517241,0.0,0.120689655172414,0.0172413793103448,0.9,80.8,1.3,Midfielder
22,183,30.0,43.6666666666667,0.0,0.0666666666666666,0.3,0.0,0.2,76.6,0.8,Midfielder
22,175,41.0,54.609756097561,0.024390243902439,0.0975609756097561,0.146341463414634,0.0,0.5,79.6,0.1,Midfielder
26,181,70.0,33.8142857142857,0.0428571428571428,0.0857142857142857,0.114285714285714,0.0,0.5,83.2,0.2,Midfielder
20,175,1.0,4.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,Midfielder
23,172,98.0,52.9387755102041,0.23469387755102,0.163265306122449,0.0306122448979591,0.0,1.7,80.3,0.2,Midfielder
31,178,396.0,75.6212121212121,0.0858585858585858,0.101010101010101,0.159090909090909,0.0075757575757575,1.1,75.0,1.0,Midfielder
25,185,27.0,51.8148148148148,0.074074074074074,0.0,0.074074074074074,0.0,0.9,74.3,1.1,Midfielder
23,180,9.0,18.5555555555556,0.111111111111111,0.0,0.0,0.0,0.3,85.1,0.1,Midfielder
32,177,196.0,58.0612244897959,0.112244897959184,0.158163265306122,0.0663265306122449,0.0,1.3,75.0,0.4,Midfielder
22,180,45.0,62.1777777777778,0.0,0.0888888888888888,0.222222222222222,0.0444444444444444,0.2,87.9,0.7,Midfielder
21,185,36.0,62.8333333333333,0.0277777777777777,0.0833333333333333,0.222222222222222,0.0,0.5,83.9,0.6,Midfielder
26,175,62.0,67.6290322580645,0.112903225806452,0.129032258064516,0.17741935483871,0.0,1.2,79.9,0.5,Midfielder
28,189,162.0,74.7037037037037,0.0802469135802469,0.0493827160493827,0.222222222222222,0.0123456790123456,0.8,85.0,1.4,Midfielder
22,185,47.0,40.468085106383,0.106382978723404,0.0425531914893617,0.0425531914893617,0.0,0.8,81.6,0.7,Midfielder
27,173,172.0,53.5058139534884,0.145348837209302,0.13953488372093,0.11046511627907,0.005813953488372,1.2,77.7,0.2,Midfielder
24,186,1.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Midfielder
24,183,190.0,77.1,0.0526315789473684,0.0894736842105263,0.0526315789473684,0.0052631578947368,0.8,81.5,0.9,Midfielder
21,175,3.0,50.3333333333333,0.0,0.0,0.0,0.0,0.0,85.0,0.0,Midfielder
28,185,140.0,62.9357142857143,0.0071428571428571,0.0357142857142857,0.164285714285714,0.0142857142857142,0.5,79.1,1.4,Midfielder
27,178,14.0,73.2857142857143,0.0,0.0714285714285714,0.285714285714286,0.0,2.2,78.1,0.6,Midfielder
26,182,45.0,74.7555555555556,0.0888888888888888,0.155555555555556,0.111111111111111,0.0,1.1,81.3,0.2,Midfielder
27,181,258.0,56.4418604651163,0.0581395348837209,0.104651162790698,0.10077519379845,0.0,0.7,87.4,0.4,Midfielder
25,176,3.0,6.66666666666667,0.0,0.0,0.0,0.0,1.3,80.0,0.0,Midfielder
21,179,1.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,Midfielder
26,178,129.0,71.1937984496124,0.209302325581395,0.217054263565891,0.0232558139534883,0.0,1.3,79.3,0.5,Midfielder
24,184,88.0,48.2045454545455,0.0568181818181818,0.0568181818181818,0.0795454545454545,0.0,1.1,79.8,0.2,Midfielder
31,175,221.0,68.2307692307692,0.108597285067873,0.16289592760181,0.199095022624434,0.0,1.4,75.3,0.3,Midfielder
30,186,164.0,63.469512195122,0.0853658536585365,0.0365853658536585,0.158536585365854,0.0121951219512195,1.0,82.8,1.1,Midfielder
20,169,27.0,40.7407407407407,0.148148148148148,0.0,0.037037037037037,0.0,0.9,85.4,0.3,Midfielder
25,186,51.0,56.2549019607843,0.0784313725490196,0.0588235294117647,0.0784313725490196,0.0,0.5,86.0,0.7,Midfielder
30,180,280.0,55.4964285714286,0.0392857142857142,0.0571428571428571,0.235714285714286,0.0142857142857142,0.7,86.4,0.2,Midfielder
20,175,40.0,44.975,0.025,0.075,0.175,0.0,0.7,82.8,0.1,Midfielder
21,164,8.0,38.875,0.0,0.0,0.0,0.0,0.8,83.2,0.1,Midfielder
31,178,1.0,19.0,0.0,0.0,0.0,0.0,0.0,44.4,0.0,Midfielder
21,175,78.0,55.6666666666667,0.102564102564103,0.0897435897435897,0.0897435897435897,0.0128205128205128,1.1,73.5,0.3,Midfielder
27,193,99.0,66.7272727272727,0.0707070707070707,0.0101010101010101,0.292929292929293,0.0101010101010101,0.9,75.4,2.4,Midfielder
25,183,192.0,71.7708333333333,0.0729166666666666,0.03125,0.192708333333333,0.0,1.2,83.7,0.9,Midfielder
20,171,7.0,29.4285714285714,0.0,0.142857142857143,0.142857142857143,0.0,0.9,87.2,0.1,Midfielder
20,172,5.0,38.4,0.2,0.0,0.2,0.0,1.0,84.1,1.0,Midfielder
26,183,12.0,48.25,0.166666666666667,0.25,0.0,0.0,1.1,84.2,0.3,Midfielder
20,186,8.0,43.875,0.0,0.0,0.0,0.0,0.4,79.0,0.4,Midfielder
26,183,132.0,62.4469696969697,0.0454545454545454,0.0833333333333333,0.0757575757575757,0.0151515151515151,0.9,80.5,1.0,Midfielder
20,175,53.0,73.1320754716981,0.0754716981132075,0.0566037735849056,0.169811320754717,0.0188679245283018,0.9,81.7,0.8,Midfielder
30,180,38.0,67.7105263157895,0.0789473684210526,0.0789473684210526,0.184210526315789,0.0,2.4,75.8,0.2,Midfielder
27,181,163.0,49.5521472392638,0.147239263803681,0.202453987730061,0.128834355828221,0.0061349693251533,1.4,78.3,0.5,Midfielder
22,183,13.0,12.0,0.153846153846154,0.0,0.0,0.0,0.3,80.8,0.0,Midfielder
19,180,70.0,75.5285714285714,0.0428571428571428,0.1,0.142857142857143,0.0,0.5,85.4,0.4,Midfielder
33,181,149.0,69.1677852348993,0.0268456375838926,0.0536912751677852,0.315436241610738,0.0201342281879194,0.8,80.8,0.6,Midfielder
23,176,10.0,88.4,0.0,0.0,0.0,0.0,0.4,78.8,2.2,Midfielder
20,186,28.0,43.3214285714286,0.178571428571429,0.0,0.178571428571429,0.0,1.4,68.9,0.4,Midfielder
21,180,43.0,50.3255813953488,0.13953488372093,0.0930232558139534,0.116279069767442,0.0,0.7,68.3,0.4,Midfielder
36,194,426.0,74.3380281690141,0.028169014084507,0.0657276995305164,0.178403755868545,0.0070422535211267,0.5,86.7,1.4,Midfielder
34,175,341.0,82.5630498533724,0.0439882697947214,0.0997067448680351,0.178885630498534,0.0,0.6,80.6,0.4,Midfielder
23,176,112.0,52.6428571428571,0.0892857142857142,0.0535714285714285,0.116071428571429,0.0,1.3,74.6,0.8,Midfielder
18,168,5.0,5.2,0.0,0.2,0.0,0.0,0.0,95.0,0.0,Midfielder
18,187,12.0,29.0,0.0,0.0833333333333333,0.0,0.0,0.4,86.0,0.2,Midfielder
31,187,106.0,47.0566037735849,0.0849056603773584,0.0188679245283018,0.264150943396226,0.0,0.7,76.1,1.4,Midfielder
23,182,33.0,27.7878787878788,0.0,0.0909090909090909,0.0,0.0,0.2,81.2,0.3,Midfielder
33,173,185.0,61.2,0.151351351351351,0.135135135135135,0.140540540540541,0.0108108108108108,1.6,80.5,0.2,Midfielder
19,157,9.0,22.3333333333333,0.0,0.0,0.0,0.0,0.7,78.4,0.1,Midfielder
21,179,41.0,77.6829268292683,0.024390243902439,0.024390243902439,0.268292682926829,0.0,1.0,74.1,1.5,Midfielder
29,174,46.0,75.9130434782609,0.0652173913043478,0.0,0.152173913043478,0.0,1.0,85.2,0.5,Midfielder
21,170,26.0,77.0769230769231,0.192307692307692,0.0384615384615384,0.0769230769230769,0.0,1.7,80.3,0.5,Midfielder
24,175,104.0,66.3846153846154,0.0288461538461538,0.0192307692307692,0.0192307692307692,0.0096153846153846,0.5,82.4,0.6,Midfielder
20,180,14.0,44.3571428571429,0.0714285714285714,0.0714285714285714,0.285714285714286,0.0,1.0,73.6,0.3,Midfielder
23,184,4.0,10.5,0.0,0.0,0.0,0.0,0.0,85.3,0.5,Midfielder
24,175,25.0,40.04,0.08,0.04,0.04,0.0,0.7,79.5,0.5,Midfielder
22,187,92.0,61.4565217391304,0.271739130434783,0.195652173913044,0.0978260869565217,0.0,1.5,81.1,0.8,Midfielder
23,177,131.0,63.9007633587786,0.145038167938931,0.137404580152672,0.122137404580153,0.015267175572519,1.3,72.7,0.6,Midfielder
20,185,20.0,48.25,0.15,0.0,0.1,0.0,1.5,80.3,0.3,Midfielder
21,173,62.0,46.8709677419355,0.241935483870968,0.0967741935483871,0.129032258064516,0.0,1.4,75.4,0.4,Midfielder
21,180,48.0,52.2916666666667,0.0416666666666666,0.104166666666667,0.145833333333333,0.0,0.8,75.9,1.0,Midfielder
29,172,107.0,59.607476635514,0.0560747663551401,0.0560747663551401,0.0560747663551401,0.0,1.2,81.9,0.5,Midfielder
23,176,121.0,66.4297520661157,0.0330578512396694,0.024793388429752,0.31404958677686,0.0,0.6,85.0,0.5,Midfielder
26,179,216.0,67.3101851851852,0.0694444444444444,0.0648148148148148,0.222222222222222,0.0046296296296296,1.0,84.0,1.1,Midfielder
21,175,34.0,30.7941176470588,0.0588235294117647,0.0294117647058823,0.117647058823529,0.0,0.6,82.2,0.1,Midfielder
22,173,1.0,12.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,Midfielder
21,171,37.0,60.1621621621622,0.135135135135135,0.0,0.054054054054054,0.054054054054054,1.1,90.3,0.2,Midfielder
27,166,122.0,34.7622950819672,0.0573770491803278,0.0737704918032786,0.0491803278688524,0.0,0.9,81.2,0.0,Midfielder
28,181,68.0,58.4705882352941,0.0294117647058823,0.102941176470588,0.191176470588235,0.0147058823529411,1.0,75.9,0.7,Midfielder
24,176,131.0,55.3282442748092,0.0610687022900763,0.122137404580153,0.137404580152672,0.0076335877862595,0.8,80.9,0.2,Midfielder
23,184,66.0,55.2424242424242,0.0757575757575757,0.0909090909090909,0.136363636363636,0.0,0.8,83.7,0.3,Midfielder
27,177,20.0,41.45,0.0,0.05,0.0,0.0,0.6,79.5,0.7,Midfielder
26,177,78.0,51.8076923076923,0.166666666666667,0.0641025641025641,0.115384615384615,0.0128205128205128,1.1,83.1,0.3,Midfielder
30,171,45.0,58.6888888888889,0.0666666666666666,0.0444444444444444,0.133333333333333,0.0,1.0,74.6,0.5,Midfielder
24,180,51.0,42.5490196078431,0.117647058823529,0.0392156862745098,0.0196078431372549,0.0196078431372549,1.0,75.4,0.9,Midfielder
24,161,43.0,75.1395348837209,0.0930232558139534,0.13953488372093,0.186046511627907,0.0,1.3,86.3,0.1,Midfielder
25,186,43.0,54.7209302325581,0.0,0.0,0.0,0.0,0.4,75.5,1.0,Midfielder
28,166,303.0,71.2475247524752,0.0462046204620462,0.0396039603960396,0.181518151815182,0.0066006600660066,0.7,87.8,0.6,Midfielder
24,179,19.0,15.4736842105263,0.0,0.0,0.0526315789473684,0.0,0.2,88.7,0.2,Midfielder
21,180,36.0,42.6111111111111,0.0,0.0555555555555555,0.0833333333333333,0.0,0.7,78.8,0.5,Midfielder
26,172,63.0,62.8571428571429,0.0634920634920634,0.0317460317460317,0.206349206349206,0.0,0.5,72.9,1.0,Midfielder
29,172,272.0,58.2647058823529,0.198529411764706,0.172794117647059,0.0477941176470588,0.0036764705882352,2.1,79.4,0.2,Midfielder
27,180,70.0,40.8571428571429,0.0571428571428571,0.0714285714285714,0.142857142857143,0.0,0.8,79.7,0.3,Midfielder
21,185,5.0,85.2,0.0,0.0,0.0,0.0,0.2,85.4,0.6,Midfielder
27,173,12.0,82.4166666666667,0.25,0.25,0.0833333333333333,0.0,2.0,69.8,0.8,Midfielder
20,180,95.0,55.9263157894737,0.210526315789474,0.126315789473684,0.105263157894737,0.0,2.2,81.9,0.1,Midfielder
28,174,216.0,53.1574074074074,0.037037037037037,0.0972222222222222,0.0879629629629629,0.0046296296296296,1.0,87.8,0.1,Midfielder
26,173,194.0,79.4278350515464,0.391752577319588,0.257731958762887,0.15979381443299,0.0103092783505154,2.7,78.1,0.3,Midfielder
24,183,38.0,51.1315789473684,0.0789473684210526,0.157894736842105,0.157894736842105,0.0263157894736842,1.1,77.3,0.3,Midfielder
29,170,211.0,50.8530805687204,0.0473933649289099,0.0379146919431279,0.18957345971564,0.0,0.8,83.5,0.4,Midfielder
22,179,2.0,50.5,0.0,0.5,0.0,0.5,1.5,80.0,0.0,Midfielder
27,173,70.0,66.3857142857143,0.0571428571428571,0.0857142857142857,0.185714285714286,0.0,0.8,85.8,0.6,Midfielder
36,182,144.0,64.3125,0.0347222222222222,0.0486111111111111,0.194444444444444,0.0,0.6,74.3,0.8,Midfielder
23,179,59.0,61.3389830508475,0.0169491525423728,0.0677966101694915,0.0677966101694915,0.0,0.3,82.4,0.4,Midfielder
25,181,194.0,75.9484536082474,0.0515463917525773,0.0360824742268041,0.195876288659794,0.0,0.5,86.5,1.7,Midfielder
27,183,135.0,56.7703703703704,0.0148148148148148,0.0592592592592592,0.155555555555556,0.0,0.6,86.5,0.4,Midfielder
18,181,2.0,6.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,Midfielder
24,179,61.0,51.6229508196721,0.131147540983607,0.0983606557377049,0.295081967213115,0.0163934426229508,1.3,71.6,0.5,Midfielder
20,175,67.0,41.2835820895522,0.149253731343284,0.104477611940299,0.0597014925373134,0.0,1.5,77.8,0.3,Midfielder
25,175,34.0,49.1470588235294,0.117647058823529,0.0294117647058823,0.0294117647058823,0.0,1.1,70.2,0.4,Midfielder
23,182,84.0,59.3452380952381,0.0833333333333333,0.107142857142857,0.202380952380952,0.0,0.8,75.3,0.5,Midfielder
31,183,88.0,73.5113636363636,0.125,0.181818181818182,0.0681818181818181,0.0,1.4,73.1,1.9,Midfielder
30,177,487.0,62.0862422997947,0.0431211498973305,0.0698151950718685,0.143737166324435,0.0041067761806981,0.7,90.5,0.2,Midfielder
23,172,98.0,52.7040816326531,0.0714285714285714,0.0816326530612244,0.122448979591837,0.0,1.0,79.8,0.2,Midfielder
22,174,52.0,45.2307692307692,0.0961538461538461,0.0769230769230769,0.115384615384615,0.0,0.9,77.3,0.3,Midfielder
24,174,100.0,55.55,0.03,0.09,0.14,0.0,0.4,83.1,0.2,Midfielder
26,174,6.0,80.8333333333333,0.0,0.0,0.166666666666667,0.166666666666667,0.5,89.1,0.2,Midfielder
30,179,101.0,65.8712871287129,0.0198019801980198,0.0495049504950495,0.247524752475248,0.0198019801980198,0.7,76.1,1.2,Midfielder
26,181,7.0,78.2857142857143,0.0,0.0,0.142857142857143,0.0,0.3,91.2,0.7,Midfielder
17,173,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder
