Year,Location,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,price,Season
2016.0,Hassan,43013.0,2903.1,27.0,Medium textured clay,Drip,3961.0,55.0,Blackgram,203317.0,Rabi
2017.0,Hassan,95.0,2996.6,27.2,Medium textured clay,Drip,4247.0,53.0,Cashew,2134.0,Rabi
2018.0,Hassan,6441.0,2996.6,27.2,Medium textured clay,Drip,3290.0,53.5,Cashew,45186.0,Rabi
2004.0,Hassan,4012.0,2996.6,27.2,Laterite,Drip,3138.0,52.5,Cashew,238542.0,Rabi
2005.0,Hassan,4877.0,3522.8,27.1,Laterite,Drip,3423.0,56.0,Cashew,1516.0,Rabi
2006.0,Hassan,4930.0,3522.8,27.1,Laterite,Drip,3899.0,57.0,Cashew,57259.0,Rabi
2007.0,Hassan,4954.0,3522.8,27.1,Laterite,Drip,4015.0,57.5,Cashew,234779.0,Rabi
2008.0,Hassan,5019.0,2903.1,26.8,Laterite,Drip,4279.0,57.0,Cashew,1493.0,Rabi
2009.0,Hassan,5127.0,2903.1,26.8,Laterite,Drip,4167.0,55.0,Cashew,64409.0,Rabi
2010.0,Mangalore,5174.0,2903.1,26.8,Laterite,Drip,4479.0,56.0,Cashew,249978.0,Rabi
2011.0,Mangalore,5294.0,2996.6,37.0,Laterite,Drip,3699.0,54.0,Cashew,637.0,Rabi
2012.0,Mangalore,5474.0,2996.6,37.0,Laterite,Drip,4904.0,58.0,Cashew,43311.0,Rabi
2013.0,Mangalore,5864.0,2996.6,37.0,Laterite,Drip,2821.0,58.0,Cashew,24848.0,Rabi
2014.0,Mangalore,7028.0,3522.8,38.0,Laterite,Drip,3472.0,59.0,Cashew,761.0,Rabi
2015.0,Mangalore,7403.0,3522.8,38.0,Laterite,Drip,3647.0,50.0,Cashew,45608.0,Rabi
2016.0,Mangalore,7501.0,3522.8,38.0,Laterite,Drip,393.0,54.0,Cashew,234581.0,Rabi
2017.0,Mangalore,7714.0,3729.8,39.0,Laterite,Drip,167.0,53.0,Coconut,646.0,Rabi
2018.0,Mangalore,7856.0,3729.8,39.0,Laterite,Drip,71.0,59.5,Coconut,43562.0,Rabi
2013.0,Mangalore,32.0,3729.8,39.0,Laterite,Drip,52.0,55.0,Coconut,200000.0,Rabi
2014.0,Mangalore,1.0,2746.2,40.0,Laterite,Drip,2570.0,53.0,Coconut,4847.0,Rabi
2015.0,Mangalore,30.0,2746.2,40.0,Laterite,Drip,27170.0,53.5,Coconut,51239.0,Rabi
2016.0,Mangalore,6.0,2746.2,40.0,Laterite,Drip,114744.0,52.5,Coconut,216396.0,Rabi
2017.0,Mangalore,15.0,3360.0,41.0,Laterite,Drip,1402.0,56.0,Coconut,2644.0,Rabi
2018.0,Mangalore,4.0,3360.0,41.0,Laterite,Drip,23456.0,57.0,Coconut,44235.0,Rabi
2004.0,Mangalore,39.0,3360.0,41.0,Laterite,Drip,107809.0,57.5,Coconut,203317.0,Rabi
2005.0,Mangalore,6.0,3605.4,42.0,Laterite,Drip,1132.0,57.0,Coconut,2134.0,Rabi
2006.0,Kodagu,12.0,3605.4,42.0,Laterite,Drip,23960.0,55.0,Coconut,45186.0,Rabi
2007.0,Kodagu,3.0,2903.1,42.0,Laterite,Drip,126487.0,56.0,Coconut,238542.0,Rabi
2008.0,Kodagu,17.0,2903.1,43.0,Laterite,Drip,804.0,54.0,Coconut,1516.0,Rabi
2009.0,Kodagu,3.0,2903.1,43.0,Laterite,Drip,30362.0,58.0,Coconut,200000.0,Rabi
2010.0,Kodagu,9.0,2996.6,128.0,Laterite,Drip,124492.0,58.0,Coconut,4847.0,Rabi
2011.0,Kodagu,21.0,2996.6,129.0,Laterite,Drip,792.0,59.0,Coconut,51239.0,Rabi
2012.0,Kodagu,11.0,2996.6,130.0,Alluvial,Drip,34153.0,50.0,Ginger,216396.0,Rabi
2013.0,Kodagu,4.0,3522.8,131.0,Alluvial,Drip,2570.0,54.0,Ginger,2644.0,Rabi
2014.0,Kodagu,15.0,3522.8,132.0,Alluvial,Drip,27170.0,53.0,Ginger,44235.0,Rabi
2015.0,Kodagu,8.0,3522.8,133.0,Alluvial,Basin,114744.0,59.5,Ginger,203317.0,Rabi
2016.0,Kodagu,29.0,3729.8,134.0,Alluvial,Basin,1402.0,55.0,Ginger,2134.0,Rabi
2017.0,Kodagu,1.0,3729.8,135.0,Alluvial,Basin,23456.0,53.0,Ginger,45186.0,Rabi
2018.0,Kodagu,13736.0,3729.8,136.0,Alluvial,Basin,107809.0,53.5,Ginger,238542.0,Rabi
2015.0,Kodagu,14003.0,2746.2,137.0,Alluvial,Basin,1132.0,52.5,Ginger,1516.0,Rabi
2016.0,Kodagu,14179.0,2746.2,138.0,Alluvial,Basin,23960.0,56.0,Ginger,57259.0,Rabi
2017.0,Kodagu,14319.0,2746.2,139.0,Alluvial,Basin,126487.0,57.0,Ginger,234779.0,Rabi
2018.0,Kodagu,14464.0,3360.0,140.0,Alluvial,Basin,804.0,57.5,Ginger,1493.0,Rabi
2013.0,Kodagu,14876.0,3360.0,141.0,Alluvial,Basin,30362.0,57.0,Ginger,64409.0,Rabi
2014.0,Kodagu,14976.0,3360.0,142.0,Alluvial,Basin,124492.0,55.0,Ginger,249978.0,Rabi
2015.0,Kodagu,15009.0,3605.4,143.0,Alluvial,Basin,792.0,56.0,Ginger,637.0,Rabi
2016.0,Kodagu,15114.0,3605.4,144.0,Alluvial,Basin,34153.0,54.0,Ginger,43311.0,Rabi
2017.0,Kodagu,16224.0,3605.4,27.0,Alluvial,Drip,132551.0,57.0,Coconut,200000.0,Rabi
2018.0,Kodagu,17095.0,3512.4,27.0,Alluvial,Drip,338.0,57.5,Coconut,4847.0,Rabi
2004.0,Kodagu,17512.0,3512.4,27.0,Alluvial,Drip,22966.0,57.0,Coconut,51239.0,Rabi
2005.0,Kodagu,17587.0,3512.4,27.0,Alluvial,Drip,131763.0,55.0,Coconut,216396.0,Rabi
2006.0,Kodagu,17771.0,3296.0,27.0,Alluvial,Drip,404.0,56.0,Coconut,2644.0,Rabi
2007.0,Kodagu,17825.0,3550.0,27.0,Alluvial,Drip,24184.0,54.0,Coconut,44235.0,Rabi
2008.0,Kodagu,3147.0,3550.0,27.2,Alluvial,Drip,124387.0,58.0,Coconut,203317.0,Rabi
2009.0,Kodagu,2578.0,3550.0,27.2,Alluvial,Drip,343.0,58.0,Coconut,2134.0,Rabi
2010.0,Kodagu,1591.0,3654.0,27.2,Alluvial,Drip,23099.0,59.0,Coconut,45186.0,Rabi
2011.0,Kodagu,1298.0,3654.0,27.0,Alluvial,Drip,117825.84,50.0,Coconut,238542.0,Rabi
2012.0,Mysuru,4.0,3654.0,27.0,Sandy loam,Drip,336.0,54.0,Coconut,1516.0,Rabi
2013.0,Mysuru,1122.0,233.0,27.0,Sandy loam,Drip,22594.0,53.0,Coconut,57259.0,Rabi
2014.0,Mysuru,917.0,233.0,27.0,Sandy loam,Drip,116481.07,52.0,Coconut,234779.0,Rabi
2015.0,Mysuru,819.0,233.0,27.0,Sandy loam,Drip,316.0,51.0,Coconut,1493.0,Rabi
2016.0,Mysuru,619.0,234.0,27.0,Sandy loam,Drip,21400.0,57.0,Coconut,64409.0,Rabi
2017.0,Mysuru,391.0,234.0,27.2,Sandy loam,Drip,122102.0,57.0,Coconut,249978.0,Rabi
2016.0,Mysuru,211.0,234.0,27.2,Sandy loam,Drip,382.0,60.0,Coconut,637.0,Rabi
2017.0,Mysuru,153.0,3105.0,27.2,Sandy loam,Drip,19578.0,57.0,Coconut,43311.0,Rabi
2018.0,Mysuru,111.0,3105.0,27.1,Sandy loam,Drip,121037.0,57.0,Coconut,24848.0,Rabi
2013.0,Mysuru,76.0,3105.0,27.1,Sandy loam,Drip,231.0,54.0,Coconut,761.0,Rabi
2014.0,Mysuru,53.0,236.0,27.1,Sandy loam,Drip,18951.0,54.5,Coconut,45608.0,Rabi
2015.0,Mysuru,2688.0,236.0,26.8,Sandy loam,Drip,110579.0,56.6,Coconut,234581.0,Rabi
2016.0,Mysuru,2311.0,2903.1,26.8,Sandy loam,Drip,221.0,55.5,Coconut,646.0,Rabi
2017.0,Mysuru,2188.0,2903.1,26.8,Sandy loam,Drip,15362.0,58.5,Coconut,43562.0,Rabi
2018.0,Mysuru,1998.0,2903.1,37.0,Sandy loam,Drip,120373.0,59.5,Coconut,200000.0,Rabi
2004.0,Mysuru,2006.0,2996.6,37.0,Sandy loam,Drip,291.0,55.0,Coconut,4847.0,Rabi
2005.0,Mysuru,2034.0,2996.6,37.0,Sandy loam,Drip,17231.0,53.0,Coconut,51239.0,Rabi
2006.0,Mysuru,2035.0,2996.6,38.0,Sandy loam,Drip,119359.0,53.5,Coconut,216396.0,Rabi
2007.0,Mysuru,2074.0,3296.0,38.0,Sandy loam,Drip,283.0,52.5,Coconut,2644.0,Rabi
2008.0,Mysuru,2127.0,3550.0,38.0,Sandy loam,Drip,17690.0,56.0,Coconut,44235.0,Rabi
2009.0,Mysuru,2090.0,3550.0,39.0,Sandy loam,Drip,7157.0,57.0,Coconut,203317.0,Rabi
2010.0,Mysuru,2059.0,3550.0,39.0,Sandy loam,Drip,8700.0,57.5,Coconut,2134.0,Rabi
2011.0,Mysuru,2050.0,3654.0,39.0,Sandy loam,Drip,41266.0,57.0,Coconut,45186.0,Rabi
2012.0,Mysuru,1865.0,3654.0,40.0,Sandy loam,Drip,8838.0,55.0,Coconut,238542.0,Rabi
2013.0,Mysuru,1841.0,3654.0,40.0,Sandy loam,Drip,8954.0,56.0,Coconut,1516.0,Rabi
2014.0,Mysuru,1799.0,233.0,40.0,Sandy,Drip,42915.0,54.0,Coconut,57259.0,Rabi
2015.0,Mysuru,1468.0,233.0,41.0,Sandy,Drip,9230.0,58.0,Coconut,234779.0,Rabi
2016.0,Mysuru,568.0,233.0,41.0,Sandy,Drip,44313.0,58.0,Coconut,1493.0,Rabi
2017.0,Mysuru,407.0,234.0,41.0,Sandy,Drip,45820.0,59.0,Coconut,64409.0,Rabi
2016.0,Mysuru,177.0,234.0,42.0,Sandy,Drip,49084.0,50.0,Coconut,249978.0,Rabi
2017.0,Mysuru,51.0,234.0,42.0,Sandy,Drip,86311.0,54.0,Coconut,637.0,Rabi
2016.0,Mysuru,173.0,3105.0,42.0,Sandy,Drip,57642.0,53.0,Coconut,43311.0,Rabi
2017.0,Mysuru,201.0,3105.0,43.0,Sandy,Drip,58405.0,52.0,Coconut,24848.0,Rabi
2018.0,Mysuru,206.0,3105.0,43.0,Sandy,Drip,60751.0,51.0,Coconut,761.0,Rabi
2013.0,Mysuru,243.0,236.0,27.0,Sandy,Basin,109506.0,57.0,Coconut,45608.0,Rabi
2014.0,Mysuru,123.0,236.0,27.0,Sandy,Basin,114.0,57.0,Coconut,234581.0,Rabi
2015.0,Mysuru,82.0,2903.1,27.0,Sandy,Basin,3.0,60.0,Coconut,646.0,Rabi
2016.0,Mysuru,74.0,2903.1,27.0,Sandy,Basin,95.0,57.0,Coconut,43562.0,Rabi
2017.0,Mysuru,18.0,2903.1,27.0,Sandy,Basin,19.0,57.0,Coconut,200000.0,Rabi
2018.0,Mysuru,37.0,2996.6,27.0,Sandy,Basin,54.0,54.0,Coconut,4847.0,Rabi
2004.0,Mysuru,35.0,2996.6,27.2,Sandy,Basin,13.0,54.5,Coconut,51239.0,Rabi
2005.0,Mysuru,5974.0,2996.6,27.2,Sandy,Basin,123.0,56.6,Coconut,216396.0,Rabi
2006.0,Mysuru,6631.0,2903.1,27.2,Sandy,Basin,19.0,55.5,Coconut,2644.0,Rabi
2007.0,Mysuru,6705.0,2903.1,27.0,Sandy,Basin,32.0,58.5,Coconut,44235.0,Rabi
2008.0,Mysuru,5876.0,2903.1,27.0,Sandy,Basin,8.0,59.5,Coconut,203317.0,Rabi
2009.0,Mysuru,326.0,2996.6,27.0,Sandy,Basin,50.0,55.0,Coconut,2134.0,Rabi
2010.0,Mysuru,6470.0,2996.6,27.0,Sandy loam,Basin,10.0,53.0,Coconut,45186.0,Rabi
2011.0,Mysuru,6709.0,2996.6,27.0,Sandy loam,Basin,29.0,53.5,Coconut,238542.0,Rabi
2012.0,Mysuru,6186.0,3522.8,27.0,Sandy loam,Basin,44.0,52.5,Coconut,1516.0,Rabi
2013.0,Mysuru,6503.0,3522.8,27.2,Sandy loam,Basin,33.0,56.0,Coconut,57259.0,Rabi
2014.0,Mysuru,5220.0,3522.8,27.2,Sandy loam,Basin,14.0,57.0,Coconut,234779.0,Rabi
2015.0,Mysuru,4677.0,3729.8,27.2,Sandy loam,Basin,56.0,57.5,Coconut,1493.0,Rabi
2016.0,Mysuru,4803.0,3729.8,27.1,Sandy loam,Basin,26.0,57.0,Coconut,64409.0,Rabi
2017.0,Mysuru,3739.0,3729.8,27.1,Sandy loam,Basin,98.0,55.0,Coconut,249978.0,Rabi
2017.0,Mysuru,3529.0,2746.2,27.1,Sandy loam,Basin,3.0,56.0,Coconut,200000.0,Rabi
2016.0,Kasaragodu,3649.0,2746.2,26.8,Sandy loam,Basin,58637.0,54.0,Coconut,4847.0,Rabi
2017.0,Kasaragodu,1374.0,2746.2,26.8,Sandy loam,Basin,59777.0,58.0,Coconut,51239.0,Rabi
2018.0,Kasaragodu,933.0,3360.0,26.8,Sandy loam,Basin,60528.0,58.0,Coconut,216396.0,Rabi
2013.0,Kasaragodu,345.0,3360.0,37.0,Sandy loam,Basin,61126.0,59.0,Coconut,2644.0,Rabi
2014.0,Kasaragodu,29.0,3360.0,37.0,Sandy loam,Basin,623687.0,50.0,Coconut,44235.0,Rabi
2015.0,Kasaragodu,11.0,3605.4,37.0,Sandy loam,Basin,63504.0,54.0,Coconut,203317.0,Rabi
2016.0,Kasaragodu,10.0,3605.4,38.0,Sandy loam,Basin,63931.0,53.0,Coconut,2134.0,Rabi
2017.0,Kasaragodu,7.0,3605.4,38.0,Sandy loam,Basin,73730.0,52.0,Coconut,45186.0,Rabi
2018.0,Kasaragodu,10.0,3512.4,38.0,Sandy loam,Basin,118416.0,51.0,Coconut,238542.0,Rabi
2004.0,Kasaragodu,56.0,3512.4,39.0,Sandy loam,Basin,130132.0,57.0,Coconut,1516.0,Rabi
2005.0,Kasaragodu,68.0,3512.4,39.0,Sandy loam,Basin,154889.0,57.0,Coconut,57259.0,Rabi
2006.0,Kasaragodu,56.0,3296.0,39.0,Sandy loam,Basin,171739.0,60.0,Coconut,234779.0,Rabi
2007.0,Kasaragodu,66.0,3296.0,40.0,Sandy loam,Basin,172475.0,57.0,Coconut,1493.0,Rabi
2008.0,Kasaragodu,55.0,3296.0,40.0,Sandy loam,Basin,177939.0,57.0,Coconut,64409.0,Rabi
2009.0,Kasaragodu,42.0,3550.0,40.0,Sandy loam,Basin,313547.0,54.0,Coconut,249978.0,Rabi
2010.0,Kasaragodu,51179.0,3550.0,41.0,Sandy loam,Basin,2783.0,54.5,Coconut,637.0,Rabi
2011.0,Kasaragodu,468.0,3550.0,41.0,Sandy loam,Basin,1533.0,56.6,Coconut,43311.0,Rabi
2012.0,Kasaragodu,11841.0,3654.0,41.0,Sandy loam,Basin,1647.0,55.5,Coconut,24848.0,Rabi
2013.0,Kasaragodu,50975.0,3654.0,42.0,Sandy loam,Basin,975.0,58.5,Coconut,761.0,Rabi
2014.0,Kasaragodu,206.0,3654.0,42.0,Sandy loam,Basin,2.0,59.5,Coconut,45608.0,Rabi
2015.0,Kasaragodu,10922.0,233.0,42.0,Sandy loam,Basin,836.0,55.0,Coconut,234581.0,Rabi
2016.0,Kasaragodu,51390.0,233.0,43.0,Sandy loam,Basin,806.0,53.0,Coconut,646.0,Rabi
2017.0,Kasaragodu,177.0,233.0,27.0,Sandy loam,Spray,880.0,53.5,Coconut,43562.0,Rabi
2004.0,Kasaragodu,10723.0,234.0,27.0,Sandy loam,Spray,770.0,52.5,Coconut,200000.0,Rabi
2004.0,Kasaragodu,51709.0,234.0,27.0,Sandy loam,Spray,395.0,56.0,Coconut,4847.0,Rabi
2004.0,Kasaragodu,146.0,234.0,27.0,Sandy loam,Spray,187.0,57.0,Coconut,51239.0,Rabi
2004.0,Kasaragodu,10910.0,3105.0,27.0,Sandy loam,Spray,187.0,57.5,Coconut,216396.0,Rabi
2004.0,Kasaragodu,51355.0,3105.0,27.0,Sandy loam,Spray,121.0,57.0,Coconut,2644.0,Rabi
2004.0,Kasaragodu,160.0,3105.0,27.2,Sandy loam,Spray,103.0,55.0,Coconut,44235.0,Rabi
2004.0,Kasaragodu,10912.0,236.0,27.2,Sandy loam,Spray,71.0,56.0,Coconut,203317.0,Rabi
2004.0,Raichur,51353.0,236.0,27.2,Sandy loam,Spray,3961.0,54.0,Coconut,2134.0,Rabi
2004.0,Raichur,142.0,2903.1,27.0,Sandy loam,Spray,4247.0,58.0,Coconut,45186.0,Rabi
2004.0,Raichur,10505.0,2903.1,27.0,Sandy loam,Spray,3290.0,58.0,Coconut,238542.0,Rabi
2004.0,Raichur,51040.0,2903.1,27.0,Sandy loam,Spray,3138.0,59.0,Coconut,1516.0,Rabi
2004.0,Raichur,154.0,2996.6,27.0,Sandy loam,Spray,3423.0,50.0,Coconut,57259.0,Rabi
2004.0,Raichur,10318.0,2996.6,27.0,Sandy loam,Spray,3899.0,54.0,Coconut,234779.0,Rabi
2004.0,Raichur,48083.0,2996.6,27.0,Sandy loam,Spray,4015.0,53.0,Coconut,1493.0,Rabi
2004.0,Raichur,143.0,3522.8,27.2,Sandy loam,Spray,4279.0,52.0,Coconut,64409.0,Rabi
2004.0,Raichur,9283.0,3522.8,27.2,Sandy loam,Spray,4167.0,51.0,Coconut,249978.0,Rabi
2004.0,Raichur,47200.0,3522.8,27.2,Sandy loam,Spray,4479.0,57.0,Coconut,637.0,Rabi
2004.0,Raichur,158.0,3729.8,27.1,Sandy,Spray,3699.0,57.0,Coconut,43311.0,Rabi
2004.0,Raichur,8982.0,3729.8,27.1,Sandy,Spray,4904.0,60.0,Coconut,24848.0,Rabi
2004.0,Raichur,46990.0,3729.8,27.1,Sandy,Spray,2821.0,57.0,Coconut,761.0,Rabi
2004.0,Raichur,103.0,2746.2,26.8,Sandy,Spray,3472.0,57.0,Coconut,45608.0,Rabi
2004.0,Raichur,8239.0,2746.2,26.8,Sandy,Spray,3647.0,54.0,Coconut,234581.0,Rabi
2004.0,Raichur,44563.0,2746.2,26.8,Sandy,Spray,393.0,54.5,Coconut,646.0,Rabi
2004.0,Raichur,96.0,3360.0,37.0,Sandy,Spray,167.0,56.6,Coconut,43562.0,Rabi
2004.0,Raichur,6949.0,3360.0,37.0,Sandy,Spray,71.0,55.5,Coconut,200000.0,Rabi
2004.0,Raichur,44663.0,3360.0,37.0,Sandy,Spray,52.0,58.5,Coconut,4847.0,Rabi
2004.0,Raichur,110.0,3605.4,38.0,Sandy,Spray,12.0,59.5,Coconut,51239.0,Rabi
2004.0,Raichur,6824.0,3605.4,38.0,Sandy,Spray,51.0,55.0,Coconut,216396.0,Rabi
2004.0,Raichur,43013.0,3605.4,38.0,Sandy,Spray,61.0,53.0,Coconut,2644.0,Rabi
2004.0,Raichur,95.0,3512.4,39.0,Sandy,Spray,67.0,53.5,Coconut,44235.0,Rabi
2004.0,Raichur,6441.0,3512.4,39.0,Sandy,Spray,62.0,52.5,Coconut,203317.0,Rabi
2004.0,Raichur,4012.0,3512.4,39.0,Sandy,Spray,32.0,56.0,Coconut,2134.0,Rabi
2004.0,Raichur,4877.0,3296.0,40.0,Sandy,Spray,22.0,57.0,Coconut,45186.0,Rabi
2004.0,Raichur,4930.0,3296.0,40.0,Sandy,Spray,25.0,57.5,Coconut,238542.0,Rabi
2004.0,Raichur,4954.0,3296.0,40.0,Sandy,Spray,4.0,57.0,Coconut,1516.0,Rabi
2004.0,Raichur,5019.0,3550.0,41.0,Sandy,Spray,9.0,55.0,Coconut,200000.0,Rabi
2004.0,Raichur,5127.0,3550.0,41.0,Sandy,Spray,12.0,56.0,Coconut,4847.0,Rabi
2004.0,Gulbarga,5174.0,3550.0,41.0,Sandy,Spray,2089.0,54.0,Coconut,51239.0,Rabi
2004.0,Gulbarga,5294.0,3654.0,42.0,Sandy,Spray,2810.0,58.0,Coconut,216396.0,Rabi
2004.0,Gulbarga,5474.0,3654.0,42.0,Sandy,Spray,841.0,58.0,Coconut,2644.0,Rabi
2004.0,Gulbarga,5864.0,3654.0,42.0,Sandy,Spray,3550.0,59.0,Coconut,44235.0,Rabi
2004.0,Gulbarga,7028.0,233.0,43.0,Sandy,Spray,109.0,50.0,Coconut,203317.0,Rabi
2004.0,Gulbarga,7403.0,233.0,43.0,Sandy,Spray,3368.0,54.0,Coconut,2134.0,Rabi
2004.0,Gulbarga,7501.0,233.0,128.0,Sandy,Drip,3671.0,53.0,Cocoa,45186.0,Rabi
2004.0,Gulbarga,7714.0,2903.1,129.0,Sandy,Drip,2404.0,52.0,Cocoa,238542.0,Rabi
2004.0,Gulbarga,7856.0,2903.1,130.0,Sandy,Drip,2805.0,51.0,Cocoa,1516.0,Rabi
2004.0,Gulbarga,32.0,2903.1,131.0,Sandy,Drip,2331.0,57.0,Cocoa,57259.0,Rabi
2004.0,Gulbarga,1.0,2996.6,132.0,Sandy,Drip,2088.0,57.0,Cocoa,234779.0,Rabi
2004.0,Gulbarga,30.0,2996.6,133.0,Sandy,Drip,2628.0,60.0,Cocoa,1493.0,Rabi
2004.0,Gulbarga,6.0,2996.6,134.0,Sandy,Drip,1939.0,57.0,Coffee,64409.0,Rabi
2004.0,Gulbarga,15.0,3522.8,135.0,Sandy,Drip,1871.0,57.0,Coffee,249978.0,Rabi
2004.0,Gulbarga,4.0,3522.8,136.0,Sandy,Drip,1868.0,54.0,Coffee,637.0,Rabi
2004.0,Gulbarga,39.0,3522.8,137.0,Sandy,Drip,127919.0,54.5,Coffee,43311.0,Rabi
2004.0,Gulbarga,6.0,3729.8,138.0,Sandy,Drip,75340.0,56.6,Coffee,24848.0,Rabi
2004.0,Gulbarga,12.0,3729.8,139.0,Sandy,Drip,29170.0,55.5,Coffee,761.0,Rabi
2004.0,Gulbarga,3.0,3729.8,140.0,Sandy,Drip,1901.0,58.5,Coffee,45608.0,Rabi
2004.0,Gulbarga,17.0,2746.2,141.0,Sandy,Drip,972.0,59.5,Coffee,234581.0,Rabi
2004.0,Gulbarga,3.0,2746.2,142.0,Sandy,Drip,874.0,55.0,Coffee,646.0,Rabi
2004.0,Gulbarga,9.0,2746.2,143.0,Sandy,Drip,592.0,53.0,Coffee,43562.0,Rabi
2004.0,Gulbarga,21.0,3360.0,144.0,Sandy,Drip,864.0,53.5,Coffee,200000.0,Rabi
2004.0,Gulbarga,11.0,3360.0,27.0,Sandy,Drip,5373.0,52.5,Coffee,4847.0,Rabi
2004.0,Gulbarga,4.0,3360.0,27.0,Sandy,Drip,6589.0,56.0,Coffee,51239.0,Rabi
2004.0,Gulbarga,15.0,3605.4,27.0,Sandy,Drip,5107.0,57.0,Coffee,216396.0,Rabi
2004.0,Gulbarga,8.0,3605.4,27.0,Sandy,Drip,5518.0,57.5,Coffee,2644.0,Rabi
2004.0,Gulbarga,29.0,3605.4,27.0,Sandy,Drip,4912.0,57.0,Cardamum,44235.0,Rabi
2004.0,Gulbarga,1.0,3512.4,27.0,Sandy,Drip,3830.0,55.0,Cardamum,203317.0,Rabi
2004.0,Gulbarga,13736.0,3512.4,27.2,Sandy,Drip,4.0,56.0,Cardamum,2134.0,Rabi
2004.0,Gulbarga,14003.0,3512.4,27.2,Sandy,Drip,9.0,54.0,Cardamum,45186.0,Rabi
2004.0,Gulbarga,14179.0,3296.0,27.2,Alluvial,Drip,12.0,58.0,Cardamum,238542.0,Rabi
2004.0,Gulbarga,14319.0,3296.0,27.0,Alluvial,Drip,2089.0,58.0,Cardamum,1516.0,Rabi
2004.0,Gulbarga,14464.0,3296.0,27.0,Alluvial,Drip,2810.0,59.0,Cardamum,57259.0,Rabi
2004.0,Gulbarga,14876.0,3550.0,27.0,Alluvial,Drip,841.0,50.0,Cardamum,234779.0,Rabi
2004.0,Gulbarga,14976.0,3550.0,27.0,Alluvial,Drip,3550.0,54.0,Cardamum,1493.0,Rabi
2004.0,Gulbarga,15009.0,3550.0,27.0,Alluvial,Drip,109.0,53.0,Cardamum,64409.0,Rabi
2004.0,Madikeri,15114.0,3654.0,27.0,Alluvial,Drip,3368.0,52.0,Cardamum,249978.0,Rabi
2004.0,Madikeri,16224.0,3654.0,27.2,Alluvial,Drip,3671.0,51.0,Cardamum,637.0,Rabi
2004.0,Madikeri,17095.0,3654.0,27.2,Alluvial,Drip,2404.0,57.0,Cardamum,43311.0,Rabi
2004.0,Madikeri,17512.0,233.0,27.2,Alluvial,Drip,2805.0,57.0,Cardamum,24848.0,Rabi
2004.0,Madikeri,17587.0,233.0,27.1,Alluvial,Drip,2331.0,60.0,Cardamum,761.0,Rabi
2004.0,Madikeri,17771.0,233.0,27.1,Alluvial,Drip,2088.0,57.0,Pepper,45608.0,Rabi
2004.0,Madikeri,17825.0,234.0,27.1,Alluvial,Drip,2628.0,57.0,Pepper,234581.0,Rabi
2004.0,Madikeri,3147.0,234.0,26.8,Alluvial,Drip,1939.0,54.0,Pepper,646.0,Rabi
2004.0,Madikeri,2578.0,234.0,26.8,Alluvial,Drip,1871.0,54.5,Pepper,43562.0,Rabi
2004.0,Madikeri,1591.0,3105.0,26.8,Alluvial,Drip,1868.0,56.6,Pepper,200000.0,Rabi
2004.0,Madikeri,1298.0,3105.0,37.0,Alluvial,Drip,127919.0,55.5,Pepper,4847.0,Rabi
2004.0,Madikeri,4.0,3105.0,37.0,Alluvial,Drip,75340.0,58.5,Pepper,51239.0,Rabi
2004.0,Madikeri,1122.0,236.0,37.0,Alluvial,Drip,29170.0,59.5,Pepper,216396.0,Rabi
2004.0,Madikeri,917.0,236.0,38.0,Alluvial,Basin,1901.0,55.0,Pepper,2644.0,Rabi
2004.0,Madikeri,819.0,2903.1,38.0,Alluvial,Basin,972.0,53.0,Pepper,44235.0,Rabi
2004.0,Madikeri,619.0,2903.1,38.0,Alluvial,Basin,874.0,53.5,Pepper,203317.0,Rabi
2004.0,Madikeri,391.0,2903.1,39.0,Sandy loam,Basin,592.0,52.5,Pepper,2134.0,Rabi
2004.0,Madikeri,211.0,2996.6,39.0,Sandy loam,Basin,864.0,56.0,Pepper,45186.0,Rabi
2004.0,Madikeri,153.0,2996.6,39.0,Sandy loam,Basin,5373.0,57.0,Pepper,238542.0,Rabi
2004.0,Madikeri,111.0,2996.6,40.0,Sandy loam,Basin,6589.0,57.5,Pepper,1516.0,Rabi
2004.0,Madikeri,76.0,3522.8,40.0,Sandy loam,Basin,5107.0,57.0,Arecanut,200000.0,Rabi
2004.0,Madikeri,53.0,3522.8,40.0,Sandy loam,Basin,5518.0,55.0,Arecanut,4847.0,Rabi
2004.0,Madikeri,2688.0,3522.8,41.0,Sandy loam,Basin,4912.0,56.0,Arecanut,51239.0,Rabi
2004.0,Madikeri,2311.0,3729.8,41.0,Sandy loam,Basin,3830.0,54.0,Arecanut,216396.0,Rabi
2004.0,Madikeri,2188.0,3729.8,41.0,Sandy loam,Basin,4.0,58.0,Arecanut,2644.0,Rabi
2004.0,Madikeri,1998.0,3729.8,42.0,Sandy loam,Basin,9.0,58.0,Arecanut,44235.0,Rabi
2004.0,Madikeri,2006.0,2746.2,42.0,Sandy loam,Basin,12.0,59.0,Arecanut,203317.0,Rabi
2004.0,Madikeri,2034.0,2746.2,42.0,Sandy loam,Basin,2089.0,50.0,Arecanut,2134.0,Rabi
2004.0,Madikeri,2035.0,2746.2,43.0,Sandy loam,Basin,2810.0,54.0,Arecanut,45186.0,Rabi
2004.0,Madikeri,2074.0,3360.0,43.0,Sandy loam,Basin,841.0,53.0,Arecanut,238542.0,Rabi
