region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,class
187,162,9,0.0,0.0,1.5,1.14444,11.6667,73.1111,43.2222,36.7778,53.6667,39.2222,-19.3333,31.3333,-12.0,53.6667,0.300182,-2.39168,path
77,185,9,0.0,0.0,2.94444,7.66296,6.22222,32.1185,32.5556,29.2222,39.6667,28.7778,-10.0,21.3333,-11.3333,39.6667,0.27036,-2.08527,path
15,189,9,0.0,0.0,1.5,0.922221,2.0,2.88889,32.1111,28.3333,40.3333,27.6667,-11.3333,24.6667,-13.3333,40.3333,0.315363,-2.03798,path
73,194,9,0.0,0.0,3.22222,2.33492,4.61111,3.35604,60.7778,53.4444,76.1111,52.7778,-22.0,46.0,-24.0,76.1111,0.309253,-2.06055,path
37,165,9,0.0,0.0,2.38889,8.1074,16.4444,23.8963,35.8148,30.7778,42.8889,33.7778,-15.1111,21.2222,-6.11111,42.8889,0.273647,-2.47015,path
134,187,9,0.0,0.0,1.88889,1.51535,2.11111,1.78471,59.3704,52.6667,74.1111,51.3333,-20.1111,44.2222,-24.1111,74.1111,0.307458,-2.03348,path
162,190,9,0.0,0.0,3.05556,1.06284,6.11111,5.2182,57.3333,51.0,70.0,51.0,-19.0,38.0,-19.0,70.0,0.279561,-2.11209,path
236,194,9,0.0,0.0,2.66667,1.93218,2.44444,1.79712,50.1111,44.2222,62.4444,43.6667,-17.6667,37.0,-19.3333,62.4444,0.300667,-2.06428,path
105,193,9,0.0,0.0,3.22222,1.90516,2.88889,2.17733,60.1111,53.1111,75.1111,52.1111,-21.0,45.0,-24.0,75.1111,0.308465,-2.04777,path
24,172,9,0.0,0.0,1.16667,0.91287,9.77778,5.45554,42.037,38.0,50.3333,37.7778,-12.1111,24.8889,-12.7778,50.3333,0.249836,-2.14372,path
95,191,9,0.0,0.111111,3.16667,2.78687,6.0,5.18545,60.2593,52.4444,76.2222,52.1111,-23.4444,47.8889,-24.4444,76.2222,0.320865,-2.07765,path
36,207,9,0.0,0.0,2.72222,3.17921,6.44444,2.80211,56.8148,50.4444,70.1111,49.8889,-19.1111,39.8889,-20.7778,70.1111,0.290668,-2.06272,path
178,185,9,0.0,0.0,2.61111,1.80637,3.11111,2.2771,49.037,44.0,60.6667,42.4444,-15.1111,34.8889,-19.7778,60.6667,0.300036,-2.00619,path
167,189,9,0.0,0.0,3.77778,2.23772,3.77778,1.54441,58.4074,51.3333,72.4444,51.4444,-21.2222,42.1111,-20.8889,72.4444,0.295523,-2.10133,path
121,192,9,0.111111,0.0,3.38889,2.05931,5.94444,2.48924,60.8148,53.4444,76.4444,52.5556,-22.1111,46.8889,-24.7778,76.4444,0.31261,-2.05546,path
53,176,9,0.0,0.0,1.94445,0.879815,1.55556,1.99629,50.2963,45.4444,62.1111,43.3333,-14.5556,35.4444,-20.8889,62.1111,0.302421,-1.97757,path
254,159,9,0.0,0.0,3.55556,7.54074,14.8333,152.7,36.6296,31.3333,46.2222,32.3333,-15.8889,28.7778,-12.8889,46.2222,0.294845,-2.31687,path
116,184,9,0.0,0.0,2.22222,2.11852,10.6111,45.0852,31.7037,28.7778,38.0,28.3333,-8.77778,18.8889,-10.1111,38.3333,0.250721,-2.21546,path
177,190,9,0.0,0.0,0.944445,0.82776,1.38889,0.952579,52.4074,47.3333,64.5556,45.3333,-15.2222,36.4444,-21.2222,64.5556,0.297733,-1.9859,path
60,196,9,0.0,0.0,1.44444,1.04704,4.44444,1.99629,51.1481,45.3333,63.3333,44.7778,-17.4444,36.5556,-19.1111,63.3333,0.297689,-2.05926,path
214,194,9,0.0,0.0,1.22222,1.0256,3.22222,1.69531,45.0741,40.2222,55.4444,39.5556,-14.5556,31.1111,-16.5556,55.4444,0.291972,-2.047,path
145,185,9,0.111111,0.0,2.77778,2.2575,2.22222,1.95126,56.2593,49.8889,69.8889,49.0,-19.1111,40.8889,-21.7778,69.8889,0.302283,-2.05106,path
237,192,9,0.111111,0.0,0.833333,0.547723,4.38889,3.52399,46.3704,41.1111,57.6667,40.3333,-15.7778,33.8889,-18.1111,57.6667,0.302675,-2.04724,path
139,187,9,0.0,0.0,2.05556,1.12382,1.83333,1.06979,60.4444,53.6667,74.7778,52.8889,-20.3333,43.0,-22.6667,74.7778,0.292692,-2.05821,path
4,189,9,0.0,0.0,2.05556,3.88519,11.7222,114.596,26.4444,23.4444,33.0,22.8889,-9.0,19.6667,-10.6667,33.0,0.271473,-2.101,path
209,191,9,0.0,0.111111,3.05556,2.30378,5.72222,6.07149,48.2222,43.8889,58.6667,42.1111,-13.0,31.3333,-18.3333,58.6667,0.279764,-1.9649,path
32,206,9,0.0,0.111111,2.83333,1.77326,5.61111,2.80806,57.6296,50.4444,72.1111,50.3333,-21.5556,43.4444,-21.8889,72.1111,0.30568,-2.08593,path
36,189,9,0.0,0.0,1.94444,2.46296,5.83333,21.5889,31.3704,28.4444,38.0,27.6667,-8.77778,19.8889,-11.1111,38.0,0.266302,-2.02035,path
134,194,9,0.0,0.0,2.61111,1.21868,5.22222,4.43555,58.963,52.8889,71.5556,52.4444,-18.2222,37.7778,-19.5556,71.5556,0.273444,-2.08189,path
196,161,9,0.0,0.0,2.77778,5.54073,11.7778,93.9852,41.963,36.5556,51.2222,38.1111,-16.2222,27.7778,-11.5556,51.3333,0.282125,-2.38829,path
235,195,9,0.0,0.0,1.88889,2.09408,3.0,1.73845,48.3333,42.7778,59.6667,42.5556,-16.6667,34.0,-17.3333,59.6667,0.290585,-2.0811,path
183,185,9,0.0,0.0,2.88889,1.42465,5.77778,5.55645,44.963,40.6667,55.0,39.2222,-12.8889,30.1111,-17.2222,55.0,0.28574,-2.00499,path
217,195,9,0.0,0.0,4.22222,3.28408,2.38889,2.10203,45.0741,39.6667,55.5556,40.0,-16.2222,31.4444,-15.2222,55.5556,0.292957,-2.11857,path
48,202,9,0.0,0.111111,3.38889,1.62504,4.83333,4.092,58.0,52.0,71.0,51.0,-18.0,39.0,-21.0,71.0,0.284515,-2.04594,path
45,205,9,0.0,0.0,1.94445,2.19511,3.33333,2.52982,50.2593,44.8889,61.7778,44.1111,-16.1111,34.5556,-18.4444,61.7778,0.287573,-2.04465,path
173,190,9,0.111111,0.0,2.33333,2.56472,1.55556,1.20493,50.4444,44.8889,62.3333,44.1111,-16.6667,35.6667,-19.0,62.3333,0.292125,-2.0487,path
174,188,9,0.0,0.0,2.88889,2.88033,3.61111,2.23524,50.4074,45.4444,62.0,43.7778,-14.8889,34.7778,-19.8889,62.0,0.293991,-1.99507,path
77,199,9,0.0,0.0,2.66667,1.8619,4.66667,3.02582,57.0,50.5556,71.0,49.4444,-19.3333,42.0,-22.6667,71.0,0.303497,-2.04087,path
169,186,9,0.0,0.222222,2.33333,1.65999,5.5,2.51882,49.4444,44.6667,61.1111,42.5556,-14.3333,35.0,-20.6667,61.1111,0.303448,-1.97439,path
96,193,9,0.0,0.0,1.33333,1.11555,1.83333,1.84692,62.7037,54.7778,78.7778,54.5556,-23.7778,48.2222,-24.4444,78.7778,0.310288,-2.08494,path
240,192,9,0.0,0.0,2.38889,0.64693,4.38889,2.3797,45.963,40.5556,58.1111,39.2222,-16.2222,36.4444,-20.2222,58.1111,0.325608,-2.01658,path
78,186,9,0.0,0.0,2.83333,2.12222,3.55556,4.20741,35.2963,31.2222,43.8889,30.7778,-12.2222,25.7778,-13.5556,43.8889,0.302286,-2.06012,path
189,187,9,0.0,0.0,1.22222,1.0037,3.05556,2.38902,48.5185,44.1111,59.8889,41.5556,-13.2222,34.1111,-20.8889,59.8889,0.305755,-1.94747,path
190,188,9,0.0,0.0,2.0,1.56347,2.27778,1.78159,49.7037,44.6667,61.7778,42.6667,-15.1111,36.2222,-21.1111,61.7778,0.309236,-1.98456,path
169,184,9,0.111111,0.0,1.22222,0.544331,2.5,1.92931,56.2593,51.2222,69.0,48.5556,-15.1111,38.2222,-23.1111,69.0,0.2956,-1.95801,path
171,187,9,0.0,0.111111,2.94445,1.73098,2.66667,2.43128,48.3704,43.3333,60.1111,41.6667,-15.1111,35.2222,-20.1111,60.1111,0.306725,-1.99855,path
83,198,9,0.0,0.0,2.38889,1.49691,4.83333,3.00925,59.7778,53.1111,74.0,52.2222,-20.0,42.6667,-22.6667,74.0,0.296314,-2.05057,path
185,186,9,0.0,0.0,2.16667,1.85891,3.0,1.3499,48.2222,44.0,58.8889,41.7778,-12.6667,32.0,-19.3333,58.8889,0.290427,-1.95602,path
249,178,9,0.0,0.0,2.27778,1.76908,5.22222,4.93363,47.963,42.6667,58.8889,42.3333,-15.8889,32.7778,-16.8889,58.8889,0.289863,-2.10254,path
249,200,9,0.0,0.0,2.55555,2.62185,2.5,1.20646,45.2963,40.6667,55.7778,39.4444,-13.8889,31.4444,-17.5556,55.7778,0.292784,-2.01665,path
249,173,9,0.111111,0.0,1.66667,1.64654,3.61111,2.11257,55.1852,48.5556,69.5556,47.4444,-19.8889,43.1111,-23.2222,69.5556,0.321085,-2.04172,path
114,193,9,0.0,0.0,3.16667,2.46532,4.5,2.50111,57.8148,51.1111,72.5556,49.7778,-20.1111,44.2222,-24.1111,72.5556,0.314092,-2.0338,path
11,200,9,0.0,0.0,3.16667,3.03132,3.94444,2.48029,53.5556,46.4444,67.3333,46.8889,-21.3333,41.3333,-20.0,67.3333,0.313032,-2.11673,path
254,159,9,0.0,0.0,3.55556,7.54074,14.8333,152.7,36.6296,31.3333,46.2222,32.3333,-15.8889,28.7778,-12.8889,46.2222,0.294845,-2.31687,path
166,180,9,0.0,0.0,1.44444,1.58519,7.33333,45.9556,31.4444,28.6667,37.7778,27.8889,-8.33333,19.0,-10.6667,37.7778,0.252953,-2.02103,path
214,195,9,0.0,0.0,0.833333,0.65828,2.0,0.966091,46.5556,41.1111,57.3333,41.2222,-16.3333,32.3333,-16.0,57.3333,0.290299,-2.10138,path
180,186,9,0.111111,0.0,1.5,1.79815,1.94444,1.78159,49.6296,45.0,61.3333,42.5556,-13.8889,35.1111,-21.2222,61.3333,0.306161,-1.95809,path
99,198,9,0.0,0.0,5.05555,6.434,5.66667,5.79271,58.3333,51.8889,72.3333,50.7778,-19.3333,42.0,-22.6667,72.3333,0.299654,-2.03587,path
137,190,9,0.0,0.0,2.05556,0.742868,2.27778,1.40502,60.4444,53.4444,75.5556,52.3333,-21.0,45.3333,-24.3333,75.5556,0.308799,-2.04362,path
187,180,9,0.0,0.0,4.05556,2.98453,3.33333,3.19722,62.0741,54.8889,77.5556,53.7778,-21.5556,46.4444,-24.8889,77.5556,0.306906,-2.04418,path
149,163,9,0.0,0.0,2.61111,12.1518,14.0,48.8889,41.6667,35.4444,51.3333,38.2222,-18.6667,29.0,-10.3333,51.3333,0.297547,-2.38444,path
87,196,9,0.111111,0.0,1.33333,0.869228,2.22222,1.66889,61.5926,55.0,75.6667,54.1111,-19.7778,42.2222,-22.4444,75.6667,0.287526,-2.04874,path
228,191,9,0.0,0.0,1.44444,0.620633,2.33333,1.19257,49.2222,44.0,60.5556,43.1111,-15.6667,34.0,-18.3333,60.5556,0.289582,-2.04052,path
149,182,9,0.111111,0.0,3.11111,3.20878,7.0,5.64899,39.8519,37.2222,47.3333,35.0,-7.88889,22.4444,-14.5556,47.3333,0.24779,-1.86828,path
247,159,9,0.0,0.0,2.55556,5.05185,15.7222,168.952,35.7778,30.4444,45.0,31.8889,-16.0,27.6667,-11.6667,45.4444,0.289218,-2.54935,path
248,200,9,0.0,0.0,1.38889,0.952579,1.77778,1.16746,46.1111,41.3333,56.5556,40.4444,-14.3333,31.3333,-17.0,56.5556,0.286663,-2.03802,path
38,200,9,0.0,0.0,3.44444,2.12568,3.44445,1.20493,55.963,49.0,70.2222,48.6667,-20.8889,42.7778,-21.8889,70.2222,0.309826,-2.08021,path
124,191,9,0.0,0.0,3.5,2.73861,3.27778,2.80013,59.7407,52.8889,74.7778,51.5556,-20.5556,45.1111,-24.5556,74.7778,0.313611,-2.03548,path
205,190,9,0.0,0.0,1.27778,0.998145,1.61111,1.12382,49.4815,44.7778,60.6667,43.0,-14.1111,33.5556,-19.4444,60.6667,0.290788,-1.9876,path
135,185,9,0.111111,0.0,2.22222,2.81004,2.27778,1.28956,47.963,44.1111,57.3333,42.4444,-11.5556,28.1111,-16.5556,57.3333,0.259189,-1.9821,path
223,190,9,0.0,0.0,2.0,1.0328,2.05556,1.46692,46.8889,42.0,57.7778,40.8889,-14.6667,32.6667,-18.0,57.7778,0.292226,-2.02513,path
189,187,9,0.0,0.0,1.22222,1.0037,3.05556,2.38902,48.5185,44.1111,59.8889,41.5556,-13.2222,34.1111,-20.8889,59.8889,0.305755,-1.94747,path
198,185,9,0.0,0.0,1.33333,1.22927,2.5,1.65664,50.2222,45.4444,61.3333,43.8889,-14.3333,33.3333,-19.0,61.3333,0.285554,-2.00718,path
147,182,9,0.0,0.0,2.27778,1.70511,2.94444,1.59745,43.5926,40.3333,52.5556,37.8889,-9.77778,26.8889,-17.1111,52.5556,0.278669,-1.91917,path
227,196,9,0.0,0.0,2.61111,2.36095,3.55556,1.69531,47.1852,42.1111,58.2222,41.2222,-15.2222,33.1111,-17.8889,58.2222,0.292469,-2.03949,path
88,180,9,0.0,0.0,1.5,0.936898,3.83333,2.88868,50.4074,45.2222,62.3333,43.6667,-15.5556,35.7778,-20.2222,62.3333,0.300918,-2.00872,path
250,196,9,0.0,0.0,1.5,1.50185,2.27778,1.21868,47.7778,42.6667,58.7778,41.8889,-15.3333,33.0,-17.6667,58.7778,0.289138,-2.046,path
226,176,9,0.0,0.0,3.05555,3.27561,2.38889,2.87067,56.9259,50.4444,71.4444,48.8889,-19.4444,43.5556,-24.1111,71.4444,0.315862,-2.02178,path
96,196,9,0.0,0.0,3.5,1.26051,7.38889,3.67826,63.5185,56.0,79.1111,55.4444,-22.5556,46.7778,-24.2222,79.1111,0.301586,-2.07044,path
188,182,9,0.0,0.0,1.61111,0.742868,4.16667,2.12655,58.0,51.8889,72.4444,49.6667,-18.3333,43.3333,-25.0,72.4444,0.314281,-1.99159,path
61,202,9,0.0,0.0,2.27778,1.87873,1.88889,1.0037,61.6296,55.0,76.0,53.8889,-19.8889,43.1111,-23.2222,76.0,0.293527,-2.04354,path
77,186,9,0.0,0.0,2.0,2.66667,2.33333,3.55556,34.963,31.1111,43.4444,30.3333,-11.5556,25.4444,-13.8889,43.4444,0.303377,-2.03664,path
214,161,9,0.0,0.0,3.72222,0.729634,11.5,18.9222,40.4444,35.3333,49.6667,36.3333,-15.3333,27.6667,-12.3333,49.6667,0.298056,-2.19894,path
145,163,9,0.0,0.0,3.11111,13.4963,18.6667,27.2445,39.4444,34.0,47.7778,36.5556,-16.3333,25.0,-8.66667,48.1111,0.281536,-2.42532,path
37,189,9,0.0,0.0,1.38889,1.48518,5.72222,23.8852,30.0,27.1111,36.3333,26.5556,-8.66667,19.0,-10.3333,36.3333,0.265248,-2.05028,path
143,186,9,0.0,0.0,2.33333,2.319,2.77778,2.52689,54.963,49.1111,67.8889,47.8889,-17.5556,38.7778,-21.2222,67.8889,0.296251,-2.02862,path
116,184,9,0.0,0.0,2.22222,2.11852,10.6111,45.0852,31.7037,28.7778,38.0,28.3333,-8.77778,18.8889,-10.1111,38.3333,0.250721,-2.21546,path
202,193,9,0.0,0.0,1.11111,0.750308,3.38889,2.48924,41.7037,37.8889,50.6667,36.5556,-11.4444,26.8889,-15.4444,50.6667,0.278387,-1.993,path
2,171,9,0.0,0.0,1.94444,1.21868,3.66667,3.12694,45.7778,41.0,56.3333,40.0,-14.3333,31.6667,-17.3333,56.3333,0.287983,-2.03293,path
154,189,9,0.0,0.0,1.55556,1.04704,1.44444,0.860663,59.9259,53.4444,74.8889,51.4444,-19.4444,44.8889,-25.4444,74.8889,0.312892,-2.00596,path
136,193,9,0.0,0.0,2.38889,1.45169,2.55556,1.40897,60.7037,54.4444,74.8889,52.7778,-18.7778,42.5556,-23.7778,74.8889,0.295304,-2.01821,path
77,185,9,0.0,0.0,2.94444,7.66296,6.22222,32.1185,32.5556,29.2222,39.6667,28.7778,-10.0,21.3333,-11.3333,39.6667,0.27036,-2.08527,path
234,175,9,0.0,0.0,1.94444,1.32358,3.44445,2.2575,57.7778,50.6667,72.6667,50.0,-21.3333,44.6667,-23.3333,72.6667,0.312037,-2.06378,path
25,198,9,0.0,0.0,2.83333,1.34577,4.11111,3.34442,48.7037,42.7778,61.0,42.3333,-17.7778,36.8889,-19.1111,61.0,0.309645,-2.07072,path
173,186,9,0.0,0.111111,3.22222,2.1152,5.5,3.50713,53.4444,48.2222,65.8889,46.2222,-15.6667,37.3333,-21.6667,65.8889,0.298302,-1.98825,path
99,184,9,0.0,0.0,1.83333,3.27778,7.94444,63.3518,31.5185,27.7778,38.7778,28.0,-11.2222,21.7778,-10.5556,38.7778,0.28045,-2.18312,path
24,188,9,0.0,0.0,1.72222,1.21852,6.61111,38.5519,30.6296,27.3333,38.0,26.5556,-9.88889,22.1111,-12.2222,38.0,0.290796,-2.03822,path
169,190,9,0.0,0.0,3.11111,1.80944,2.88889,2.09408,52.5556,46.8889,65.0,45.7778,-17.0,37.3333,-20.3333,65.0,0.297059,-2.03483,path
247,174,9,0.111111,0.0,3.11111,2.68052,3.16667,1.5456,56.1852,49.4444,70.8889,48.2222,-20.2222,44.1111,-23.8889,70.8889,0.323021,-2.03735,path
229,195,9,0.0,0.0,4.16667,2.27792,4.11111,2.24763,47.7037,42.4444,58.8889,41.7778,-15.7778,33.5556,-17.7778,58.8889,0.290278,-2.0527,path
123,186,9,0.0,0.0,3.61111,3.02887,9.44444,7.93212,51.7778,46.5556,63.6667,45.1111,-15.6667,35.6667,-20.0,63.6667,0.290148,-2.0141,path
182,186,9,0.111111,0.0,3.66667,2.04396,1.77778,1.24127,48.4444,43.7778,59.8889,41.6667,-14.0,34.3333,-20.3333,59.8889,0.304522,-1.97306,path
119,196,9,0.0,0.0,2.66667,2.14994,1.38889,1.35674,53.3333,47.3333,65.6667,47.0,-18.0,37.0,-19.0,65.6667,0.293586,-2.07918,path
191,162,9,0.0,0.0,2.61111,1.88518,14.1667,210.922,40.963,34.8889,50.1111,37.8889,-18.2222,27.4444,-9.22222,50.6667,0.298124,-2.55568,path
252,201,9,0.0,0.0,4.61111,5.49512,5.55556,5.79527,40.2963,35.7778,49.0,36.1111,-13.5556,26.1111,-12.5556,49.0,0.275368,-2.17583,path
194,183,9,0.0,0.0,0.777778,0.583731,2.94444,1.62504,54.7407,49.2222,67.7778,47.2222,-16.5556,39.1111,-22.5556,67.7778,0.303121,-1.9917,path
200,193,9,0.0,0.0,2.55556,2.04033,4.61111,3.59269,41.1852,37.4444,50.0,36.1111,-11.2222,26.4444,-15.2222,50.0,0.279876,-1.9958,path
117,181,9,0.111111,0.0,1.83333,1.24276,3.0,2.0548,46.8889,43.0,56.8889,40.7778,-11.6667,30.0,-18.3333,56.8889,0.283287,-1.94909,path
118,180,9,0.0,0.0,1.94444,1.48199,3.11111,1.08866,48.5556,44.1111,59.0,42.5556,-13.3333,31.3333,-18.0,59.0,0.278822,-1.99604,path
178,183,9,0.111111,0.0,2.72222,2.3983,4.66667,3.69985,55.7407,49.6667,69.6667,47.8889,-18.2222,41.7778,-23.5556,69.6667,0.312366,-2.0052,path
250,176,9,0.0,0.111111,1.61111,1.06284,3.44444,1.69531,53.6667,47.1111,67.6667,46.2222,-19.6667,42.0,-22.3333,67.6667,0.318137,-2.05226,path
112,197,9,0.0,0.0,4.22222,2.99382,4.94444,3.12279,50.3333,44.6667,62.2222,44.1111,-17.0,35.6667,-18.6667,62.2222,0.296328,-2.07122,path
2,190,9,0.0,0.0,2.55556,1.45185,2.5,2.96667,31.6667,28.0,40.1111,26.8889,-11.0,25.3333,-14.3333,40.1111,0.329007,-2.00838,path
103,185,9,0.0,0.0,1.83333,4.65556,9.88889,94.9185,30.8889,27.7778,37.0,27.8889,-9.33333,18.3333,-9.0,37.5556,0.250444,-2.45058,path
124,191,9,0.0,0.0,3.5,2.73861,3.27778,2.80013,59.7407,52.8889,74.7778,51.5556,-20.5556,45.1111,-24.5556,74.7778,0.313611,-2.03548,path
9,171,9,0.0,0.0,1.5,1.00554,2.77778,1.64204,45.9259,41.0,57.2222,39.5556,-14.7778,33.8889,-19.1111,57.2222,0.307943,-2.01072,path
166,185,9,0.0,0.0,1.94444,0.250924,2.0,0.210818,54.2222,48.5556,67.2222,46.8889,-17.0,39.0,-22.0,67.2222,0.302539,-2.00801,path
177,181,9,0.0,0.0,4.27778,1.73098,2.55556,1.48573,60.6296,53.6667,75.6667,52.5556,-20.8889,45.1111,-24.2222,75.6667,0.306993,-2.04456,path
253,201,9,0.0,0.0,3.0,2.69155,2.83333,2.33571,43.963,39.2222,53.8889,38.7778,-14.2222,29.7778,-15.5556,53.8889,0.28083,-2.06786,path
201,183,9,0.0,0.0,1.88889,1.91679,2.33333,1.78886,52.6296,47.4444,65.1111,45.3333,-15.5556,37.4444,-21.8889,65.1111,0.30372,-1.98191,path
233,197,9,0.0,0.111111,3.88889,2.78621,2.0,1.26491,49.7407,44.3333,61.4444,43.4444,-16.2222,35.1111,-18.8889,61.4444,0.294656,-2.0434,path
22,200,9,0.0,0.0,2.88889,2.40986,4.83333,2.62255,54.7037,47.8889,69.0,47.2222,-20.4444,42.8889,-22.4444,69.0,0.317362,-2.06566,path
4,189,9,0.0,0.0,2.05556,3.88519,11.7222,114.596,26.4444,23.4444,33.0,22.8889,-9.0,19.6667,-10.6667,33.0,0.271473,-2.101,path
205,190,9,0.0,0.0,1.27778,0.998145,1.61111,1.12382,49.4815,44.7778,60.6667,43.0,-14.1111,33.5556,-19.4444,60.6667,0.290788,-1.9876,path
201,191,9,0.0,0.0,1.0,0.760117,2.94444,1.02017,49.1852,44.6667,59.7778,43.1111,-13.5556,31.7778,-18.2222,59.7778,0.278886,-1.99899,path
137,182,9,0.0,0.0,1.83333,3.85556,3.61111,9.21852,34.9259,31.4444,42.8889,30.4444,-10.4444,23.8889,-13.4444,42.8889,0.285756,-2.00112,path
68,198,9,0.0,0.111111,2.88889,2.88033,3.05556,2.87067,58.0741,51.4444,71.8889,50.8889,-19.8889,41.4444,-21.5556,71.8889,0.291301,-2.06489,path
57,199,9,0.0,0.0,3.83333,2.64785,6.38889,3.46677,54.963,47.8889,69.2222,47.7778,-21.2222,42.7778,-21.5556,69.2222,0.317006,-2.08475,path
86,197,9,0.111111,0.111111,1.61111,1.45169,1.27778,1.10386,63.2222,56.2222,77.7778,55.6667,-21.0,43.6667,-22.6667,77.7778,0.285333,-2.06802,path
137,163,9,0.0,0.0,1.44444,0.785186,18.8889,5.54076,39.2963,33.7778,47.5556,36.5556,-16.5556,24.7778,-8.22222,47.5556,0.284813,-2.39521,path
194,178,9,0.0,0.0,1.22222,1.05185,8.0,12.5778,33.6667,29.6667,41.8889,29.4444,-12.0,24.6667,-12.6667,41.8889,0.296963,-2.10376,path
229,195,9,0.0,0.0,4.16667,2.27792,4.11111,2.24763,47.7037,42.4444,58.8889,41.7778,-15.7778,33.5556,-17.7778,58.8889,0.290278,-2.0527,path
130,189,9,0.111111,0.0,2.5,0.983193,2.11111,2.81004,58.6296,51.7778,73.3333,50.7778,-20.5556,44.1111,-23.5556,73.3333,0.307985,-2.04806,path
168,184,9,0.0,0.0,4.66667,1.52023,5.83333,1.81046,48.2593,43.8889,58.6667,42.2222,-13.1111,31.2222,-18.1111,58.6667,0.278195,-1.98678,path
138,185,9,0.0,0.0,3.05555,2.97707,1.94444,2.15424,57.0741,50.1111,71.1111,50.0,-20.8889,42.1111,-21.2222,71.1111,0.298025,-2.08885,path
134,191,9,0.0,0.0,1.38889,1.30668,1.44444,1.08866,61.6667,54.7778,76.6667,53.5556,-20.6667,45.0,-24.3333,76.6667,0.302994,-2.04128,path
142,163,9,0.0,0.0,1.5,0.877778,17.6667,3.2445,40.4444,35.0,48.5556,37.7778,-16.3333,24.3333,-8.0,48.5556,0.268978,-2.39274,path
1,189,9,0.0,0.0,1.38889,0.462963,12.3889,84.5963,23.5926,21.1111,29.3333,20.3333,-7.44444,17.2222,-9.77778,29.3333,0.233097,-2.01975,path
86,179,9,0.0,0.0,2.0,1.28236,3.55556,3.07439,50.5556,45.7778,62.1111,43.7778,-14.3333,34.6667,-20.3333,62.1111,0.296547,-1.97866,path
219,176,9,0.0,0.111111,2.11111,1.85792,5.11111,2.84149,60.2963,53.3333,75.6667,51.8889,-20.8889,46.1111,-25.2222,75.6667,0.314462,-2.03065,path
252,176,9,0.0,0.111111,1.88889,1.14827,5.05556,2.85514,52.9259,46.3333,67.0,45.4444,-19.7778,42.2222,-22.4444,67.0,0.32042,-2.05164,path
200,189,9,0.0,0.0,1.11111,1.08866,3.16667,1.00554,49.6667,45.1111,60.8889,43.0,-13.6667,33.6667,-20.0,60.8889,0.29381,-1.97322,path
104,191,9,0.0,0.0,3.22222,1.97391,3.77778,2.90338,63.0741,55.3333,79.2222,54.6667,-23.2222,48.4444,-25.2222,79.2222,0.311587,-2.06595,path
186,188,9,0.0,0.0,1.83333,1.26051,1.94444,1.25462,49.963,45.1111,61.4444,43.3333,-14.5556,34.4444,-19.8889,61.4444,0.294774,-1.99344,path
10,172,9,0.0,0.0,4.27778,4.38896,6.66667,7.36055,44.7778,40.3333,54.6667,39.3333,-13.3333,29.6667,-16.3333,54.6667,0.278044,-2.05245,path
188,190,9,0.0,0.0,1.94444,0.975629,2.05556,1.10387,48.8889,44.2222,60.0,42.4444,-14.0,33.3333,-19.3333,60.0,0.292307,-1.98631,path
138,188,9,0.0,0.0,2.05556,1.35674,1.11111,0.750309,60.3333,53.5556,74.8889,52.5556,-20.3333,43.6667,-23.3333,74.8889,0.299511,-2.04721,path
195,161,9,0.0,0.0,2.11111,1.80741,10.5,91.3222,41.4815,36.0,51.1111,37.3333,-16.4444,28.8889,-12.4444,51.2222,0.294706,-2.31651,path
28,188,9,0.0,0.0,1.44444,1.4963,5.11111,19.0074,29.963,26.8889,36.4444,26.5556,-9.22222,19.4444,-10.2222,36.4444,0.275863,-2.08357,path
64,176,9,0.0,0.0,2.33333,0.918938,1.0,0.918938,50.7778,46.0,62.3333,44.0,-14.3333,34.6667,-20.3333,62.3333,0.294056,-1.98088,path
5,210,9,0.0,0.111111,2.16667,1.67,4.44444,2.61336,51.2963,45.4444,64.3333,44.1111,-17.5556,39.1111,-21.5556,64.3333,0.317566,-2.0209,path
137,182,9,0.0,0.0,1.83333,3.85556,3.61111,9.21852,34.9259,31.4444,42.8889,30.4444,-10.4444,23.8889,-13.4444,42.8889,0.285756,-2.00112,path
119,192,9,0.111111,0.0,2.5,2.08433,6.16667,2.32618,59.5556,52.5556,74.7778,51.3333,-21.0,45.6667,-24.6667,74.7778,0.312796,-2.03818,path
240,195,9,0.0,0.0,1.88889,1.16746,1.83333,1.70945,48.8519,43.2222,60.6667,42.6667,-16.8889,35.4444,-18.5556,60.6667,0.300363,-2.06304,path
64,186,9,0.0,0.0,2.16667,1.94444,6.83333,53.5889,30.7778,27.5556,37.8889,26.8889,-9.66667,21.3333,-11.6667,37.8889,0.276726,-2.04631,path
219,176,9,0.0,0.111111,2.11111,1.85792,5.11111,2.84149,60.2963,53.3333,75.6667,51.8889,-20.8889,46.1111,-25.2222,75.6667,0.314462,-2.03065,path
77,177,9,0.0,0.0,1.33333,1.33333,2.16667,1.97484,48.4074,44.2222,59.3333,41.6667,-12.5556,32.7778,-20.2222,59.3333,0.297431,-1.94042,path
