spid,commeqta,llploans,costtoincome,roe,liqassta,size,rating
296692,0.165411,0.032031,1.690727,-0.176831,0.079331,16.373507,outstanding
137134,0.132356,0.016913,1.876954,-0.114881,0.150613,16.591189,outstanding
360439,0.096473,0.01172,1.591311,0.015819,0.133685,15.950798,outstanding
246851,0.148893,0.013102,0.683999,-0.191497,0.11813,16.279743,outstanding
192923,0.131645,0.045307,1.081526,0.052517,0.125702,16.865157,outstanding
183318,0.059905,0.013251,1.728452,-0.209592,0.08151,16.461162,outstanding
278781,0.148998,0.020772,1.233303,-0.172834,0.174212,16.023682,outstanding
111013,0.092987,0.023094,0.981353,-0.099164,0.126079,16.597781,outstanding
174583,0.079443,0.011244,2.081107,-0.205629,0.092643,16.275661,outstanding
351389,0.161387,0.044686,0.599659,-0.033709,0.102264,15.671685,outstanding
322931,0.120655,0.046192,1.597987,-0.141899,0.126069,16.127808,outstanding
287031,0.084728,0.04024,2.263308,-0.123376,0.13328,15.930012,outstanding
217863,0.057968,0.009625,1.216338,-0.00072,0.188915,16.047703,outstanding
313616,0.131148,0.034013,2.034519,0.010581,0.037125,15.767146,outstanding
198925,0.064281,0.029044,0.707536,0.010826,0.03821,16.027179,outstanding
118745,0.095921,0.042078,0.982847,0.048796,0.061628,17.042586,outstanding
318446,0.106291,0.011541,1.43061,0.065427,0.056564,16.276057,outstanding
217115,0.087113,0.010692,2.393454,0.095688,0.048345,16.394087,outstanding
364904,0.146313,0.037296,1.720188,-0.16952,0.031544,16.290303,outstanding
400209,0.148466,0.022566,0.953537,0.066165,0.118412,16.979355,outstanding
222441,0.083372,0.036281,2.005851,0.148076,0.089706,16.441456,outstanding
314478,0.056009,0.019014,2.247912,0.043167,0.035746,15.750701,outstanding
243623,0.153585,0.010146,1.487689,-0.022579,0.035279,16.484698,outstanding
231649,0.073819,0.028604,1.538611,0.069625,0.095197,15.971005,outstanding
236071,0.134772,0.018385,2.396716,0.055294,0.160805,17.061263,outstanding
125523,0.158201,0.019279,2.413805,-0.065119,0.143499,16.063132,outstanding
218245,0.097521,0.044782,1.324455,-0.179036,0.130742,17.054797,outstanding
327634,0.071512,0.041831,2.297654,-0.120434,0.115358,16.719576,outstanding
397989,0.081028,0.035843,1.551877,0.04995,0.197245,16.751212,outstanding
226433,0.160019,0.037945,2.216703,-0.216057,0.165461,16.852711,outstanding
309311,0.135692,0.030269,1.443518,-0.060938,0.144501,17.064401,outstanding
322625,0.068918,0.016292,1.610694,0.105033,0.154516,15.686487,outstanding
110721,0.070627,0.04092,2.317248,-0.180793,0.179642,16.393712,outstanding
304710,0.058596,0.041934,1.756743,-0.074309,0.123197,17.031163,outstanding
343874,0.094188,0.044535,0.810681,-0.185613,0.120231,16.561871,outstanding
213713,0.094582,0.009693,2.131017,0.124281,0.146904,15.706481,outstanding
122255,0.127256,0.03163,1.669234,-0.146589,0.133811,15.955057,outstanding
147478,0.059337,0.011685,0.565063,0.024408,0.154842,16.85615,outstanding
273319,0.105,0.030357,1.780655,-0.139585,0.061156,16.388188,outstanding
287930,0.072451,0.018394,2.17259,-0.188841,0.057106,16.54606,outstanding
336006,0.092122,0.042041,0.687032,0.048618,0.060448,16.31902,outstanding
240629,0.062822,0.024828,1.660942,-0.175159,0.113453,16.602783,outstanding
299273,0.067753,0.010876,0.728701,0.117415,0.162838,16.24716,outstanding
117385,0.06271,0.030603,1.172013,-0.064404,0.137028,15.770433,outstanding
194048,0.110126,0.035285,0.938378,-0.116992,0.057348,16.532139,outstanding
199677,0.056175,0.018368,1.371284,0.052676,0.164258,16.316882,outstanding
255390,0.112773,0.03128,0.970283,-0.056315,0.104972,16.637709,outstanding
316455,0.11806,0.036527,1.366094,-0.016425,0.20534,16.898735,outstanding
127651,0.144897,0.018886,1.586214,-0.16378,0.137456,17.007055,outstanding
352460,0.138273,0.010659,2.256633,-0.043529,0.027049,17.046758,outstanding
162906,0.10408,0.034219,1.335544,-0.029047,0.158441,15.82223,outstanding
223393,0.152319,0.019183,1.173462,-0.095861,0.169022,17.027877,outstanding
244220,0.068217,0.024989,1.406062,-0.092782,0.093014,15.856179,outstanding
302697,0.142162,0.029879,2.192222,-0.027122,0.067796,16.943421,outstanding
126156,0.090548,0.031899,1.396231,-0.156198,0.167049,16.797796,outstanding
195524,0.131805,0.014652,1.774692,-0.215622,0.177613,16.124296,outstanding
318422,0.138255,0.022626,2.195735,0.07897,0.178333,16.096455,outstanding
302128,0.072322,0.029408,1.781877,0.022666,0.093132,16.430708,outstanding
125659,0.10127,0.010177,2.191373,-0.177314,0.20113,17.066646,outstanding
351573,0.142313,0.039536,2.02023,0.152163,0.056922,16.790625,outstanding
129608,0.153477,0.045034,1.622775,0.000303,0.131007,16.40722,outstanding
237843,0.142013,0.015254,1.808253,-0.007942,0.157205,15.819373,outstanding
154277,0.077578,0.046262,2.134913,-0.10778,0.118411,15.74605,outstanding
170036,0.104427,0.02837,2.431323,0.013031,0.033077,16.661062,outstanding
379466,0.101283,0.013897,1.408635,-0.10558,0.188367,15.834234,outstanding
320663,0.073751,0.032735,1.262011,0.001503,0.089426,17.033143,outstanding
137394,0.068448,0.009827,0.963126,-0.078003,0.144796,16.484425,outstanding
219128,0.082459,0.043793,1.106068,0.136257,0.075555,16.906944,outstanding
319269,0.055918,0.043216,1.47377,0.11847,0.106602,16.17595,outstanding
106803,0.086497,0.040602,2.308856,-0.147095,0.102918,15.861745,outstanding
330151,0.086447,0.012675,1.172454,0.046735,0.163954,16.457041,outstanding
302224,0.075699,0.035874,2.148471,-0.010885,0.03454,16.387386,outstanding
134034,0.111242,0.043474,1.628247,0.005533,0.124876,16.877156,outstanding
267019,0.093758,0.032041,2.140928,0.014488,0.190871,16.628537,outstanding
274681,0.14041,0.017225,1.062869,0.125792,0.078205,16.202179,outstanding
358911,0.062942,0.017226,2.313887,-0.047114,0.16906,15.777531,outstanding
388433,0.070886,0.035227,1.787417,0.053445,0.120599,16.690425,outstanding
266887,0.143017,0.036067,0.78573,0.112587,0.064439,16.736944,outstanding
361418,0.120922,0.039098,1.432181,0.107928,0.120855,15.939531,outstanding
397041,0.130772,0.016973,1.08578,0.151956,0.114672,16.325419,outstanding
213806,0.136703,0.022742,1.944069,-0.029575,0.15603,16.450293,outstanding
270226,0.085124,0.018607,0.901462,-0.077292,0.156424,15.827447,outstanding
160944,0.141503,0.02226,1.817688,-0.070274,0.025471,15.85281,outstanding
174017,0.147912,0.026127,0.814551,0.081374,0.160699,15.978756,outstanding
251304,0.075807,0.015162,1.687584,0.049302,0.077671,16.833637,outstanding
366790,0.154322,0.014402,2.08455,-0.166647,0.087426,16.075995,outstanding
276429,0.126416,0.041641,1.167181,-0.113275,0.04864,15.802981,outstanding
349529,0.103374,0.011858,1.639769,-0.209125,0.16931,16.467907,outstanding
186305,0.163235,0.017588,1.316896,-0.151853,0.101191,16.531594,outstanding
326722,0.092147,0.022503,1.650593,-0.090607,0.058523,16.544639,outstanding
166872,0.16097,0.020517,1.178778,-0.166499,0.149319,15.987788,outstanding
319034,0.040809,0.010715,0.619326,-0.016251,0.12793,18.19511,poor
150117,0.100282,0.010859,0.585942,-0.00893,0.168222,18.000834,poor
129896,0.093521,0.010482,0.474395,0.026627,0.477462,19.834439,poor
312649,0.089724,0.009878,0.273187,0.026232,0.424344,20.260489,poor
290778,0.039676,-0.000115,0.109625,0.174748,0.115721,16.431037,poor
135064,0.150633,0.002476,0.111788,0.235534,0.264358,19.916157,poor
293919,0.042871,0.008828,0.749464,0.122113,0.194848,18.65324,poor
110582,0.064459,0.005124,0.107169,-0.029736,0.428062,20.431191,poor
292461,0.109829,-0.000663,0.468422,0.238143,0.104041,19.778582,poor
315642,0.128646,-0.000498,0.775329,0.020851,0.309945,19.765682,poor
274286,0.039133,-0.000259,0.436808,0.07741,0.302559,18.959974,poor
256342,0.121927,0.003693,0.188051,0.190231,0.256219,17.701048,poor
341790,0.076275,0.007662,0.128032,0.012709,0.258679,20.593142,poor
373734,0.15759,0.007892,0.568415,0.085736,0.089033,19.371114,poor
126993,0.049964,0.006726,0.061187,0.22274,0.372198,20.161603,poor
284386,0.06263,0.00626,0.43229,0.20701,0.194129,19.844818,poor
391983,0.142945,0.011841,0.292132,0.224168,0.111627,20.016601,poor
267155,0.080885,0.009091,0.392507,0.226669,0.148293,20.174271,poor
310378,0.121864,-0.000642,0.159356,0.016542,0.422227,20.348641,poor
206221,0.100243,0.010717,0.66279,-0.013699,0.345785,18.409448,poor
324821,0.078908,0.010869,0.119125,0.008527,0.364885,17.408392,poor
157661,0.153877,0.00387,0.090089,0.063952,0.408043,17.228484,poor
257591,0.124012,0.000579,0.132935,0.080248,0.367025,19.292679,poor
307901,0.119823,0.001989,0.090243,0.224887,0.078639,19.202315,poor
311862,0.032827,0.00125,0.752266,-0.040046,0.184917,16.463985,poor
239883,0.045486,0.009229,0.203626,0.029863,0.440327,20.462247,poor
158920,0.118179,0.00153,0.500086,-0.025393,0.39716,18.902497,poor
263832,0.069922,0.004023,0.575101,0.015575,0.296781,17.322691,poor
124164,0.025398,0.01209,0.632966,0.051701,0.229698,16.304916,poor
388159,0.125719,0.006238,0.071148,0.101268,0.183543,19.813454,poor
384724,0.157129,-0.000689,0.431849,0.233374,0.112321,20.17085,poor
149015,0.043372,0.001319,0.737904,0.073536,0.187514,16.400162,poor
231232,0.080309,0.001692,0.239818,-0.025343,0.482298,16.709192,poor
270943,0.150907,0.008934,0.429782,0.108117,0.273828,17.933946,poor
166829,0.068381,-0.000628,0.3107,0.151676,0.450071,17.819614,poor
196989,0.038497,0.006976,0.744043,-0.032933,0.372041,20.646028,poor
127253,0.075688,0.003907,0.551617,0.143563,0.462239,20.504413,poor
253488,0.11623,0.006598,0.788407,0.016157,0.401021,18.291509,poor
387252,0.088124,0.009153,0.301772,0.117952,0.140308,20.065891,poor
344874,0.085554,0.007664,0.654218,0.114505,0.296723,19.783325,poor
351685,0.064908,0.0099,0.123524,0.209406,0.237728,20.323734,poor
347700,0.061205,0.007596,0.192453,0.05807,0.357528,18.410094,poor
320944,0.049538,0.006317,0.277027,-0.020181,0.470401,19.596013,poor
385421,0.080119,0.009971,0.77024,-0.01474,0.273238,16.943728,poor
227080,0.135066,0.005593,0.699395,0.146648,0.429938,18.666228,poor
272907,0.109859,0.009666,0.869227,0.20928,0.343927,17.863127,poor
143568,0.031884,0.009558,0.200046,-0.038932,0.317614,20.30588,poor
200214,0.150239,0.00055,0.252459,0.122543,0.132638,18.941912,poor
190141,0.113304,-0.001266,0.185535,-0.00992,0.348497,16.510289,poor
310681,0.117774,0.007322,0.440953,0.114293,0.42264,20.157067,poor
205266,0.031069,0.007543,0.209728,0.18574,0.292615,19.129147,poor
177607,0.061068,0.005634,0.635715,0.120546,0.131148,19.403198,poor
264972,0.12968,0.011953,0.132267,0.015649,0.221579,17.764805,poor
234760,0.13159,0.001786,0.427932,0.195169,0.396935,17.692842,poor
273965,0.112616,0.006163,0.17255,0.125287,0.406908,17.814204,poor
184934,0.07371,0.000364,0.791323,0.105522,0.146269,20.420169,poor
295638,0.075159,0.007072,0.836859,-0.002527,0.147891,19.272124,poor
213494,0.081998,0.00739,0.451631,0.038216,0.148242,19.537952,poor
340475,0.069689,0.001471,0.514137,0.071793,0.451228,19.344477,poor
203798,0.034678,0.005329,0.103713,0.02232,0.233337,20.180912,poor
125029,0.083449,0.000414,0.233081,-0.01135,0.227785,16.307826,poor
361915,0.154545,-0.000475,0.684072,-0.009034,0.128003,16.300941,poor
202365,0.158969,0.001867,0.750656,0.215116,0.413052,20.597075,poor
110163,0.14579,0.007889,0.121161,0.151604,0.44895,18.336986,poor
236495,0.039335,0.010966,0.095071,0.093549,0.452436,17.673556,poor
130166,0.083932,0.00776,0.772781,0.227928,0.226351,17.61756,poor
153841,0.055206,-0.00017,0.108702,0.126705,0.339327,17.985249,poor
132441,0.08307,0.004669,0.246456,0.044163,0.176876,17.022658,poor
326461,0.072962,0.011176,0.432816,0.095642,0.323307,19.953091,poor
381414,0.038157,0.011482,0.791571,0.209792,0.334481,19.070895,poor
281900,0.145392,-0.001119,0.786321,0.034013,0.316783,17.135484,poor
208762,0.094752,0.010624,0.358625,0.018222,0.485103,19.844206,poor
112603,0.046392,0.004056,0.097693,0.145786,0.331079,18.899021,poor
294552,0.050965,0.006468,0.818659,0.223397,0.301456,19.973231,poor
223909,0.088639,0.005223,0.157822,0.169024,0.408316,19.176253,poor
195570,0.070861,0.00344,0.720818,0.160808,0.289879,16.572426,poor
378924,0.092224,0.002154,0.361973,-0.034096,0.25356,17.256962,poor
392371,0.052167,0.001136,0.355198,0.091446,0.224245,17.650417,poor
148148,0.085871,0.010752,0.658285,0.036526,0.325329,19.081216,poor
364996,0.154589,0.011036,0.387781,0.020919,0.436208,17.791643,poor
228796,0.138013,0.000302,0.819224,-0.037241,0.341318,17.602044,poor
143801,0.134092,0.009492,0.665696,0.021332,0.261864,18.194986,poor
231215,0.027213,0.000349,0.595981,-0.044393,0.4579,17.703798,poor
284864,0.125891,0.002043,0.062883,-0.027768,0.275385,16.443314,poor
360217,0.077011,0.008678,0.354746,0.214497,0.404934,20.079151,poor
146900,0.063891,0.00666,0.282568,0.209151,0.133993,19.280477,poor
142166,0.111543,0.002824,0.726777,0.018931,0.116969,16.661705,poor
112170,0.150677,0.008954,0.626546,0.030682,0.406155,18.781209,poor
217090,0.115606,0.010417,0.325468,0.216833,0.266046,20.404905,poor
161171,0.073293,0.01155,0.405822,0.023664,0.187733,17.030004,poor
289866,0.147806,0.006131,0.475153,0.050357,0.393944,20.584393,poor
286298,0.139866,0.00231,0.758879,0.030513,0.388602,16.57193,poor
387748,0.131646,0.000302,0.471011,0.06794,0.399593,20.15062,poor
344808,0.122249,0.006039,0.204742,0.159416,0.37175,20.496836,poor
224091,0.091543,0.003378,0.184105,-0.029226,0.231136,17.691033,poor
117493,0.070534,-0.000184,0.163716,0.227163,0.144391,20.117744,poor
232631,0.0649,-0.000287,0.285871,0.23284,0.264862,20.029838,poor
236334,0.096192,0.008037,0.132981,0.007555,0.432143,16.851207,poor
235859,0.142295,0.000107,0.380708,0.066682,0.363622,18.294517,poor
160910,0.036654,0.009966,0.730853,0.212735,0.106786,18.548646,poor
242359,0.082656,-0.000819,0.065944,0.216395,0.06417,18.969393,poor
105400,0.134544,0.009715,0.303038,0.137447,0.108339,17.755382,poor
192822,0.118991,0.011671,0.843044,0.085129,0.202217,20.528257,poor
346248,0.032206,0.004883,0.176435,0.107069,0.227292,16.730995,poor
201075,0.157539,0.005494,0.102452,0.143372,0.323093,18.858236,poor
111278,0.081082,0.003539,0.55001,0.065074,0.33478,19.092077,poor
396201,0.123261,0.00405,0.850952,0.003074,0.082841,16.446262,poor
107000,0.037535,0.002142,0.271867,0.169242,0.17398,19.084242,poor
209984,0.103486,0.009779,0.376932,0.154366,0.419381,18.120377,poor
162598,0.024079,-6.9e-05,0.855571,-0.01438,0.082112,17.344724,poor
312819,0.096901,0.006582,0.051317,0.029413,0.329805,19.206106,poor
321956,0.056695,0.010956,0.283256,0.024183,0.218136,16.318248,poor
276012,0.063168,0.00979,0.236148,0.178921,0.26838,17.080411,poor
269296,0.026668,0.001212,0.518983,0.192092,0.15354,17.482923,poor
218969,0.09881,0.010177,0.494896,0.110133,0.412172,18.882802,poor
187314,0.109988,0.009543,0.513939,-0.036542,0.209779,17.308261,poor
372437,0.046713,0.008525,0.725019,0.149452,0.256792,18.650604,poor
251891,0.091617,-3.8e-05,0.434274,0.010186,0.184364,18.564277,poor
137603,0.145605,0.003776,0.706787,0.089659,0.299915,18.511531,poor
348736,0.046482,0.005037,0.564405,0.183188,0.326317,19.955366,poor
120701,0.111909,0.000915,0.445507,0.177285,0.250895,18.350387,poor
392542,0.152937,0.012112,0.357773,0.09302,0.368573,18.493836,poor
371523,0.07667,0.001803,0.486157,0.077962,0.181365,19.136504,poor
356097,0.095096,0.008263,0.240031,0.007758,0.426985,18.326038,poor
122263,0.143347,-0.001016,0.654202,-0.01025,0.177786,18.955597,poor
221330,0.030125,0.000831,0.410403,0.078039,0.127362,18.51927,very_bad
232579,0.064256,0.000792,0.712428,0.10532,0.470629,18.411063,very_bad
131967,0.081026,0.00189,0.723084,0.081074,0.404503,18.965675,very_bad
194934,0.062546,0.001513,0.284433,0.073699,0.250891,18.324244,very_bad
162076,0.046437,0.002884,0.746354,0.078216,0.233114,18.532128,very_bad
263818,0.031467,0.002713,0.619389,0.099859,0.44018,18.99348,very_bad
261913,0.054014,0.002515,0.495773,0.099816,0.246705,18.590417,very_bad
364484,0.037808,0.001943,0.746484,0.073786,0.506865,19.17651,very_bad
325254,0.057461,0.001207,0.615708,0.110314,0.406946,18.816671,very_bad
248648,0.078456,0.002061,0.238085,0.107284,0.474314,18.47765,very_bad
247180,0.032258,0.000985,0.361255,0.110858,0.631133,18.604669,very_bad
256816,0.086679,0.002164,0.718699,0.098197,0.248197,19.018404,very_bad
305657,0.074653,0.003132,0.573907,0.079432,0.78259,18.573059,very_bad
214050,0.037769,0.000922,0.763211,0.069261,0.720763,18.001811,very_bad
112535,0.054185,0.002351,0.474996,0.073953,0.448048,19.038822,very_bad
370830,0.048221,0.001484,0.398306,0.067382,0.727123,18.768969,very_bad
303932,0.025739,0.002184,0.687019,0.088488,0.137977,18.164566,very_bad
389988,0.081906,0.002344,0.758823,0.112722,0.763985,18.022994,very_bad
275342,0.071077,0.001207,0.488093,0.060644,0.607293,18.603089,very_bad
279932,0.037117,0.001465,0.611139,0.105971,0.180086,18.648099,very_bad
330334,0.032771,0.001932,0.523738,0.090976,0.219829,18.868075,very_bad
326663,0.047481,0.001137,0.298635,0.05896,0.27346,19.128892,very_bad
322506,0.039244,0.000725,0.443296,0.102168,0.278911,19.091096,very_bad
224588,0.060776,0.001361,0.352335,0.109273,0.733297,19.030711,very_bad
360558,0.074716,0.000896,0.518617,0.071462,0.707821,18.709824,very_bad
381079,0.060871,0.001556,0.600147,0.087564,0.400764,19.029749,very_bad
183214,0.044695,0.000738,0.269941,0.088699,0.171017,18.611593,very_bad
159313,0.044587,0.00248,0.712678,0.061498,0.254538,18.074078,very_bad
189641,0.030091,0.00158,0.381347,0.108982,0.185993,19.183807,very_bad
218777,0.058132,0.001013,0.246321,0.103124,0.762922,18.882488,very_bad
357842,0.049594,0.002867,0.653603,0.092711,0.629152,18.299934,very_bad
351661,0.028425,0.002555,0.266432,0.058602,0.760259,19.131387,very_bad
130298,0.027962,0.001014,0.557587,0.07244,0.172686,18.834637,very_bad
109636,0.027034,0.001983,0.633125,0.068912,0.697417,19.193522,very_bad
130289,0.043099,0.002441,0.320968,0.107925,0.737775,18.795358,very_bad
225103,0.048326,0.001958,0.719064,0.096891,0.58907,18.72854,very_bad
233702,0.039779,0.001954,0.433556,0.072468,0.540865,18.534987,very_bad
325658,0.063408,0.002309,0.593972,0.097,0.6447,19.068243,very_bad
304591,0.068062,0.001018,0.641794,0.095089,0.381078,18.674095,very_bad
179604,0.075377,0.001539,0.764251,0.090907,0.556926,18.221631,very_bad
384277,0.042349,0.00134,0.318576,0.083546,0.693287,18.158879,very_bad
325423,0.033776,0.002216,0.439936,0.058677,0.419526,18.961368,very_bad
320523,0.085102,0.00292,0.513606,0.09512,0.368422,19.072266,very_bad
306306,0.081243,0.001978,0.413297,0.102327,0.140295,19.129607,very_bad
331935,0.079316,0.002849,0.656872,0.07907,0.108272,18.198551,very_bad
151088,0.041787,0.002461,0.657219,0.102877,0.510429,18.465572,very_bad
401661,0.029817,0.001138,0.237621,0.05415,0.491171,19.180785,very_bad
301322,0.050905,0.002142,0.648537,0.060026,0.356281,18.820331,very_bad
256722,0.062451,0.001263,0.480904,0.084846,0.464923,18.35754,very_bad
297042,0.056075,0.002567,0.366835,0.057087,0.573716,19.158291,very_bad
150243,0.063587,0.000721,0.724674,0.092261,0.428832,18.180821,very_bad
328184,0.046889,0.002827,0.233151,0.094529,0.771313,18.702987,very_bad
175782,0.087891,0.001947,0.503485,0.100902,0.141224,18.219787,very_bad
329199,0.062387,0.001743,0.245894,0.087074,0.294779,18.739318,very_bad
240341,0.032236,0.002957,0.557837,0.073857,0.160511,18.929087,very_bad
135196,0.062377,0.002653,0.689402,0.10701,0.382672,18.31526,very_bad
313750,0.045654,0.001623,0.70077,0.068603,0.333584,18.02719,very_bad
109392,0.081342,0.003136,0.654424,0.087098,0.570847,18.372866,very_bad
201597,0.076522,0.002852,0.472939,0.068296,0.278245,18.42554,very_bad
343720,0.063924,0.001783,0.767503,0.095486,0.754523,18.199127,very_bad
197769,0.036034,0.002742,0.230094,0.068415,0.468783,18.916217,very_bad
193174,0.044488,0.000784,0.642062,0.085395,0.153086,19.146858,very_bad
337344,0.076028,0.001372,0.700889,0.069016,0.109904,18.366772,very_bad
108996,0.053127,0.002133,0.724739,0.089306,0.570968,18.85382,very_bad
113760,0.028927,0.001032,0.506699,0.086501,0.610968,18.147355,very_bad
360473,0.061546,0.000752,0.412301,0.073385,0.132166,18.250357,very_bad
369410,0.05314,0.002182,0.618647,0.060596,0.767902,18.654504,very_bad
309229,0.037566,0.002202,0.651252,0.095764,0.756911,18.578416,very_bad
372114,0.071654,0.002929,0.567364,0.093022,0.103598,19.081498,very_bad
169521,0.061167,0.001202,0.757367,0.072991,0.56499,18.302408,very_bad
208139,0.064702,0.002266,0.230601,0.105356,0.38617,18.135874,very_bad
166724,0.073599,0.001533,0.379734,0.106507,0.21633,18.899568,very_bad
360148,0.066861,0.002142,0.443028,0.102427,0.357615,18.279673,very_bad
370679,0.071607,0.00286,0.761615,0.101205,0.345958,18.848914,very_bad
321329,0.088272,0.002911,0.452965,0.087569,0.246767,18.749071,very_bad
337746,0.056215,0.001961,0.401758,0.081221,0.733978,18.184352,very_bad
384102,0.048754,0.000607,0.500873,0.100853,0.67812,18.971361,very_bad
346581,0.080004,0.001914,0.324528,0.099298,0.102455,19.026006,very_bad
322353,0.088566,0.001666,0.571885,0.063092,0.591329,18.965099,very_bad
302052,0.039077,0.002439,0.481432,0.065124,0.520576,18.959087,very_bad
163198,0.062426,0.002145,0.232838,0.053784,0.43318,18.166875,very_bad
145308,0.046268,0.001417,0.644846,0.071835,0.764787,18.402486,very_bad
249611,0.087884,0.001755,0.331796,0.074499,0.41095,18.988752,very_bad
402018,0.035714,0.002821,0.566363,0.099864,0.544101,18.342977,very_bad
328501,0.070608,0.001851,0.320815,0.08694,0.313979,18.355016,very_bad
292011,0.051474,0.002189,0.725622,0.078237,0.101354,19.060345,very_bad
159748,0.051558,0.001219,0.271798,0.0843,0.08503,18.213993,very_bad
308131,0.083634,0.002664,0.528476,0.093581,0.164389,18.085069,very_bad
285447,0.028398,0.003103,0.769997,0.069983,0.334252,18.679391,very_bad
271495,0.056677,0.001161,0.40641,0.108717,0.627553,18.911593,very_bad
166391,0.068199,0.002676,0.421921,0.074164,0.075058,18.382475,very_bad
136110,0.051192,0.002999,0.519741,0.090415,0.666404,18.11887,very_bad
201937,0.037765,0.001462,0.30582,0.061718,0.44981,18.893689,very_bad
326343,0.058121,0.003079,0.42257,0.111929,0.514196,18.358136,very_bad
181962,0.066272,0.00069,0.421386,0.090711,0.731527,19.109459,very_bad
154006,0.042389,0.002479,0.461775,0.065905,0.397024,18.952263,very_bad
138212,0.028484,0.001423,0.630113,0.067142,0.54886,18.000979,very_bad
387423,0.064574,0.00234,0.334849,0.107296,0.497755,19.132648,very_bad
268434,0.087628,0.0006,0.707674,0.073254,0.680808,18.413317,very_bad
289986,0.036667,0.000769,0.309241,0.07542,0.114476,18.194469,very_bad
329114,0.060306,0.002145,0.737569,0.101882,0.770279,18.830105,very_bad
377948,0.034611,0.002738,0.295064,0.089749,0.549507,18.521989,very_bad
290832,0.088176,0.001759,0.260453,0.092859,0.213457,18.642261,very_bad
209507,0.05808,0.002079,0.601343,0.091065,0.694601,19.055647,very_bad
327237,0.077039,0.001775,0.680773,0.103247,0.4037,18.475966,very_bad
127828,0.051927,0.002401,0.641083,0.094721,0.730227,18.019277,very_bad
106517,0.046136,0.001243,0.732232,0.071365,0.420866,19.096988,very_bad
164359,0.081934,0.000933,0.266322,0.082572,0.575991,18.760178,very_bad
269837,0.068753,0.002318,0.549155,0.090225,0.102962,19.190739,very_bad
272996,0.072514,0.001293,0.363518,0.087218,0.64152,18.303545,very_bad
249733,0.038459,0.001334,0.450734,0.082839,0.082135,19.186846,very_bad
340344,0.087077,0.000876,0.617686,0.07685,0.649868,18.619533,very_bad
218150,0.056435,0.001959,0.24573,0.075995,0.316161,18.025722,very_bad
268182,0.079306,0.002049,0.723172,0.107436,0.47489,18.583493,very_bad
330508,0.064254,0.002779,0.732192,0.055496,0.776193,18.161471,very_bad
257976,0.041643,0.001348,0.571712,0.06998,0.29296,18.376622,very_bad
150072,0.026891,0.002505,0.252797,0.111017,0.586288,18.288306,very_bad
265137,0.085555,0.001682,0.415778,0.090702,0.289989,18.888687,very_bad
206906,0.065397,0.000722,0.449708,0.094392,0.148464,18.664597,very_bad
352401,0.04329,0.00153,0.645888,0.059346,0.625242,18.707979,very_bad
195084,0.051408,0.002824,0.613985,0.072718,0.6012,18.341246,very_bad
343747,0.034402,0.001956,0.381587,0.111126,0.744095,18.647097,very_bad
299999,0.074785,0.001776,0.633868,0.088773,0.686423,18.141562,very_bad
267654,0.049173,0.001619,0.234079,0.062049,0.306119,19.146035,very_bad
153369,0.037164,0.002408,0.244453,0.070889,0.695411,18.731794,very_bad
213284,0.306933,0.030693,0.511431,0.030402,0.147,14.363039,very_good
168647,0.16289,0.030354,0.758504,0.191152,0.100462,14.410114,very_good
277241,0.11631,0.02899,0.888985,-0.092025,0.024723,16.728854,very_good
157842,0.265356,0.007042,0.361906,-0.007027,0.047922,13.010017,very_good
327839,0.208449,0.013796,0.879409,0.092008,0.053077,14.539535,very_good
271646,0.135802,0.016346,0.804394,-0.047221,0.116554,11.587408,very_good
335732,0.313012,0.025914,0.445377,0.028292,0.110371,11.649301,very_good
385809,0.155768,0.029197,0.888824,0.039094,0.050981,15.555239,very_good
395037,0.212144,0.013574,0.760772,0.193849,0.02381,11.958125,very_good
277214,0.256013,0.004265,0.776012,0.190082,0.116188,10.652532,very_good
254409,0.11889,0.004353,0.365981,0.00794,0.092835,17.079405,very_good
203068,0.293556,0.011304,0.530654,-0.006141,0.193625,12.115573,very_good
218851,0.153998,0.008515,0.876942,0.034821,0.090904,18.182621,very_good
384573,0.113657,0.029035,0.762124,0.053632,0.195422,15.97916,very_good
203387,0.273011,0.005056,0.470204,0.089191,0.226197,15.435177,very_good
230780,0.108492,0.030729,0.529492,0.123633,0.171053,13.505396,very_good
213753,0.101135,0.016943,0.686979,0.16742,0.17968,15.702972,very_good
195783,0.202334,0.0216,0.796793,-0.04064,0.191617,10.926349,very_good
159584,0.285874,0.017192,0.550811,0.200654,0.143003,14.305728,very_good
302133,0.139115,0.030315,0.54655,-0.058009,0.187483,14.006461,very_good
239117,0.244409,0.009729,0.614899,-0.022764,0.026206,18.069023,very_good
247478,0.140216,0.021439,0.803673,0.145378,0.22444,13.716998,very_good
336270,0.291439,0.004459,0.406637,0.122087,0.070984,13.733783,very_good
377949,0.300089,0.008065,0.426931,0.16527,0.042335,15.721511,very_good
264724,0.07474,0.002415,0.371781,-0.013785,0.174308,15.229483,very_good
302862,0.18366,0.000524,0.41402,0.004374,0.136374,14.761887,very_good
172238,0.101535,0.027366,0.399647,0.192615,0.110243,14.553384,very_good
326360,0.238546,0.013813,0.771405,0.06958,0.143711,12.312232,very_good
103650,0.107154,0.028345,0.824902,-0.06268,0.186714,15.366077,very_good
391728,0.134991,0.009841,0.880362,0.013208,0.131787,13.39348,very_good
393781,0.211182,0.01612,0.43873,-0.019231,0.122832,14.360107,very_good
